layer,feature,odds_ratio,freq_diff,abl_vsr,abl_ctrl,abl_vqa,delta_vsr,delta_ctrl,delta_vqa,vsr_total,ctrl_total,vqa_total
9,3884,2.299928103222818,0.0110385426315076,50.449999999999996,41.17647058823529,59.8,-0.5500000000000043,-8.235294117647065,-3.8000000000000043,2000,85,500
21,14033,2.3784179621534465,0.0135671700282168,50.449999999999996,42.35294117647059,58.8,-0.5500000000000043,-7.058823529411768,-4.800000000000004,2000,85,500
3,538,3.2982321080083885,0.0204281113114807,50.449999999999996,47.05882352941176,62.0,-0.5500000000000043,-2.352941176470594,-1.6000000000000014,2000,85,500
12,4302,2.7310499983696888,0.0348612428414512,50.5,50.588235294117645,62.2,-0.5,1.17647058823529,-1.3999999999999986,2000,85,500
25,5024,2.210993394703752,0.0106309331104829,50.5,43.529411764705884,61.4,-0.5,-5.882352941176471,-2.200000000000003,2000,85,500
2,14028,1.6351083732951188,0.0284673083059993,50.5,49.411764705882355,61.6,-0.5,0.0,-2.0,2000,85,500
22,915,2.805863869150722,0.0492180661804272,50.5,44.70588235294118,64.8,-0.5,-4.705882352941174,1.1999999999999957,2000,85,500
20,13779,2.753111129500527,0.0166855335893631,50.5,50.588235294117645,63.800000000000004,-0.5,1.17647058823529,0.20000000000000284,2000,85,500
14,7199,9.66788898186783,0.0172509806583653,50.55,55.294117647058826,63.6,-0.45000000000000284,5.882352941176471,0.0,2000,85,500
9,13857,2.083440569086638,0.0183753114599833,50.55,41.17647058823529,62.2,-0.45000000000000284,-8.235294117647065,-1.3999999999999986,2000,85,500
10,192,3.1677915377892725,0.0254790843494547,50.55,56.470588235294116,64.60000000000001,-0.45000000000000284,7.058823529411761,1.000000000000007,2000,85,500
9,15031,3.249115692928174,0.0863915305248881,50.6,50.588235294117645,64.0,-0.3999999999999986,1.17647058823529,0.3999999999999986,2000,85,500
8,862,1.6946666200155422,0.0271873930751024,50.6,43.529411764705884,61.4,-0.3999999999999986,-5.882352941176471,-2.200000000000003,2000,85,500
4,16171,1.5530910649074858,0.0120237929890568,50.6,41.17647058823529,56.599999999999994,-0.3999999999999986,-8.235294117647065,-7.000000000000007,2000,85,500
3,6567,2.411751155425436,0.0274069922224813,50.6,45.88235294117647,62.6,-0.3999999999999986,-3.529411764705884,-1.0,2000,85,500
10,1804,3.1727790380815346,0.0265694997495713,50.64999999999999,49.411764705882355,63.800000000000004,-0.3500000000000085,0.0,0.20000000000000284,2000,85,500
21,8021,2.2139986318557217,0.0103570629975412,50.64999999999999,48.23529411764706,63.6,-0.3500000000000085,-1.176470588235297,0.0,2000,85,500
4,12355,2.3594038789659977,0.0132355792918447,50.64999999999999,54.11764705882353,63.0,-0.3500000000000085,4.705882352941174,-0.6000000000000014,2000,85,500
12,4770,2.525699325743163,0.0114712915708916,50.64999999999999,54.11764705882353,64.4,-0.3500000000000085,4.705882352941174,0.8000000000000043,2000,85,500
18,8306,3.525234156566625,0.0133182931582172,50.64999999999999,55.294117647058826,63.4,-0.3500000000000085,5.882352941176471,-0.20000000000000284,2000,85,500
16,14236,6.28338079383457,0.0282803646626039,50.64999999999999,50.588235294117645,64.0,-0.3500000000000085,1.17647058823529,0.3999999999999986,2000,85,500
24,14403,1.660791540985392,0.0109917418721571,50.64999999999999,52.94117647058824,63.0,-0.3500000000000085,3.529411764705884,-0.6000000000000014,2000,85,500
11,6096,4.645832611577544,0.0207603982269879,50.64999999999999,48.23529411764706,63.6,-0.3500000000000085,-1.176470588235297,0.0,2000,85,500
9,212,1.7373481520153964,0.0108135672289466,50.64999999999999,48.23529411764706,63.4,-0.3500000000000085,-1.176470588235297,-0.20000000000000284,2000,85,500
20,10740,3.113639513480576,0.0110730011108465,50.64999999999999,56.470588235294116,63.6,-0.3500000000000085,7.058823529411761,0.0,2000,85,500
9,4125,2.5130979115890058,0.0182064495648881,50.64999999999999,56.470588235294116,64.0,-0.3500000000000085,7.058823529411761,0.3999999999999986,2000,85,500
9,2271,1.8676158883753733,0.014545834112052,50.64999999999999,47.05882352941176,65.60000000000001,-0.3500000000000085,-2.352941176470594,2.000000000000007,2000,85,500
12,15158,2.196969852842176,0.0181675958617294,50.64999999999999,51.76470588235295,64.0,-0.3500000000000085,2.352941176470594,0.3999999999999986,2000,85,500
