layer,feature,freq_vqa,freq_vsr,freq_diff,freq_vqa_img,freq_vsr_img,freq_diff_img,odds_ratio,p_adj
0,825,0.0017,0.0131491565945012,0.0114491565945012,0.0,0.0,0.0,7.824534874515082,4.9207265310877075e-21
0,843,0.0063,0.0127506973037588,0.0064506973037587,0.0,0.0,0.0,2.037144522816526,7.914362944835816e-06
0,852,0.0028,0.0180634878469916,0.0152634878469916,0.0,0.0,0.0,6.551525574385036,6.929723593892547e-26
0,861,0.9822,0.9988046221277728,0.0166046221277726,0.9819,0.998538982600611,0.016638982600611,15.142424036742913,1.5137330413948284e-32
0,866,0.0084,0.051135608978616,0.042735608978616,0.0,0.0,0.0,6.361748786860769,2.9073183778202007e-69
0,870,0.0114,0.1332182228715633,0.1218182228715633,0.0,0.0,0.0,13.32814222193547,6.196943695764184e-252
0,872,0.0104,0.0363926152211449,0.0259926152211449,0.0,0.0,0.0,3.5936807506759263,1.3146027820139648e-31
0,873,0.0141,0.2203479877805817,0.2062479877805817,0.0,0.0,0.0,19.761597013302403,0.0
0,885,0.0099,0.0795590383849116,0.0696590383849116,0.0,0.0,0.0,8.64445173233052,3.238757758247608e-126
0,905,0.02,0.0758400850046486,0.0558400850046486,0.0,0.0,0.0,4.02112676056338,2.880847602372736e-71
0,912,0.0029,0.0330721211316243,0.0301721211316243,0.0,0.0,0.0,11.760036945812807,2.788942007816631e-60
0,919,0.0079,0.0241731969717093,0.0162731969717093,0.0,0.0,0.0,3.110926185319764,1.983228719665561e-18
0,923,0.0017,0.0795590383849116,0.0778590383849116,0.0,0.0,0.0,50.758144469909176,7.684985145106644e-197
0,925,0.0035,0.0092973834506574,0.0057973834506574,0.0,0.0,0.0,2.6719399383295346,9.22605100813058e-07
0,926,0.0023,0.0098286625049807,0.0075286625049807,0.0,0.0,0.0,4.305823345872335,3.0611523605145385e-11
0,937,0.0028,0.0228449993359011,0.0200449993359011,0.0,0.0,0.0,8.326297598011612,1.3575059092625572e-36
0,946,0.0122,0.0519325275601009,0.0397325275601009,0.0,0.0,0.0,4.43516115548737,4.0118884000351917e-54
0,948,0.0047,0.0535263647230707,0.0488263647230707,0.0,0.0001328197635808,0.0001328197635808,11.976098912582632,1.6937945343517594e-97
0,951,0.0055,0.0193916854827998,0.0138916854827998,0.0,0.0,0.0,3.5757083225591964,1.5626068622889326e-17
0,952,0.003,1.0,0.997,0.0,0.0,0.0,inf,0.0
0,958,0.0047,0.0795590383849116,0.0748590383849116,0.0,0.0,0.0,18.30415707224218,1.2083372236377897e-164
0,973,0.0179,0.0533935449594899,0.0354935449594899,0.0,0.0,0.0,3.094724366305489,3.1620453353520197e-38
0,978,0.0096,0.0470181963076105,0.0374181963076105,0.0,0.0,0.0,5.090034843205575,6.583054000779125e-55
