layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj
15,11279,1243,50000,400,7529,0.02486,0.05312790543232833,0.02826790543232833,2.200884357649012,3.2867099731850354e-36,3.336397534117944e-35
15,15971,1160,50000,374,7529,0.0232,0.04967459157922699,0.02647459157922699,2.2007951998843347,4.8491778117986256e-34,4.7704952795113874e-33
12,2006,3775,50000,1147,7529,0.0755,0.15234426882720148,0.07684426882720148,2.2007290786794815,4.5545457768159837e-94,8.121577412998367e-93
20,8067,13823,50000,3439,7529,0.27646,0.4567671669544428,0.18030716695444282,2.200589871209654,4.52714830899638e-209,1.4774325789163518e-207
13,1,1240,50000,399,7529,0.0248,0.05299508566874751,0.028195085668747514,2.2005202913631634,4.095557489869846e-36,4.151635917865732e-35
7,12216,4516,50000,1350,7529,0.09032,0.1793066808341081,0.08898668083410811,2.2004945176317223,2.9436164951118612e-108,5.808205702226742e-107
11,7574,2062,50000,651,7529,0.04124,0.08646566609111436,0.045225666091114364,2.200442716610884,1.4169093136287327e-56,1.826486403972711e-55
24,2964,5030,50000,1487,7529,0.1006,0.19750298844468056,0.09690298844468057,2.20031647256481,1.9314381431139813e-117,4.0406725565085265e-116
11,6397,681,50000,222,7529,0.01362,0.029485987514942223,0.015865987514942222,2.200295534605945,3.704901903364462e-21,2.917028190896804e-20
9,8863,1330,50000,427,7529,0.0266,0.05671403904901049,0.030114039049010492,2.2001734129748476,2.0144915277202406e-38,2.104783201158615e-37
13,16333,1443,50000,462,7529,0.02886,0.06136273077433922,0.032502730774339225,2.199846612185653,2.7140330083657167e-41,2.9418932721841815e-40
19,7290,9896,50000,2649,7529,0.19792,0.3518395537255944,0.15391955372559438,2.199835171024557,1.4329794551690418e-181,4.1815750118559335e-180
12,5124,2196,50000,691,7529,0.04392,0.0917784566343472,0.04785845663434719,2.1997881228386746,1.0676099905012028e-59,1.41863115039511e-58
11,7100,3910,50000,1184,7529,0.0782,0.15725860007969186,0.07905860007969186,2.199631987649618,1.3286140701378051e-96,2.4127907918897676e-95
23,11146,8039,50000,2232,7529,0.16078,0.2964537123123921,0.1356737123123921,2.1994192320367225,1.7589916625612636e-161,4.670005013303193e-160
24,9704,12051,50000,3096,7529,0.24102,0.4112099880462213,0.17018998804622126,2.199279724828401,1.0019166685115448e-198,3.1403169017675067e-197
0,2546,48042,50000,7392,7529,0.96084,0.9818036923894276,0.020963692389427524,2.1990393442234395,4.8054388249118015e-23,3.9301156786684114e-22
16,14898,2150,50000,677,7529,0.043,0.0899189799442157,0.046918979944215705,2.1989471754979024,1.5108329686433982e-58,1.9855330144832152e-57
24,6497,5335,50000,1566,7529,0.1067,0.2079957497675654,0.1012957497675654,2.198669049579561,2.1373071698888104e-122,4.604322127328386e-121
10,14793,1515,50000,484,7529,0.0303,0.06428476557311728,0.03398476557311728,2.198665345597725,4.7845606858218035e-43,5.301184225528949e-42
22,421,1142,50000,368,7529,0.02284,0.048877672997742067,0.026037672997742067,2.1985873569399925,1.8055832759082453e-33,1.7630531935187686e-32
11,7174,1072,50000,346,7529,0.02144,0.045955638198964005,0.024515638198964004,2.1985326049690292,1.2499468897343163e-31,1.187063595756511e-30
12,4271,2815,50000,873,7529,0.0563,0.11595165360605658,0.05965165360605658,2.19850010460787,1.1329088145376137e-73,1.715304881649159e-72
12,9358,666,50000,217,7529,0.01332,0.02882188869703812,0.015501888697038118,2.1983439949796626,1.084448698608579e-20,8.455500135960701e-20
8,6731,3426,50000,1048,7529,0.06852,0.13919511223270023,0.07067511223270023,2.1982416967537155,1.1152722293958751e-86,1.8767060057948745e-85
22,15491,17143,50000,4022,7529,0.34286,0.5342010891220613,0.19134108912206133,2.198099679841324,1.6466664032330854e-218,5.546841223429089e-217
7,2468,2061,50000,650,7529,0.04122,0.08633284632753353,0.04511284632753353,2.197854943062019,2.3578543445937168e-56,3.0318096686510606e-55
25,9494,738,50000,240,7529,0.01476,0.031876743259396996,0.017116743259396994,2.1978546579264666,1.1913447596889449e-22,9.667653562527823e-22
22,388,851,50000,276,7529,0.01702,0.03665825474830655,0.01963825474830655,2.19774110247018,1.0370249558112672e-25,8.913380254157641e-25
9,15807,3240,50000,995,7529,0.0648,0.13215566476291674,0.06735566476291674,2.1977254777479245,9.645106090751412e-83,1.5726329606379275e-81
10,4809,2837,50000,879,7529,0.05674,0.1167485721875415,0.060008572187541506,2.1974009927886335,4.786271039242088e-74,7.272345849552367e-73
11,5484,7113,50000,2011,7529,0.14226,0.26710054456103066,0.12484054456103066,2.197370215911353,3.8204803820217645e-149,9.54580042850114e-148
13,8927,2563,50000,799,7529,0.05126,0.10612299110107584,0.05486299110107584,2.197355497336366,6.057246968671922e-68,8.70778311522253e-67
2,9688,16142,50000,3852,7529,0.32284,0.5116217293133218,0.18878172931332182,2.1973366842484805,2.22667212142936e-216,7.446433482296785e-215
20,3937,1165,50000,375,7529,0.0233,0.04980741134280781,0.02650741134280781,2.1972911099885897,5.185881340429001e-34,5.100204268645952e-33
24,7885,2652,50000,825,7529,0.05304,0.10957630495417718,0.056536304954177184,2.1970910862968283,6.421178243283306e-70,9.40327681524561e-69
8,9874,6793,50000,1933,7529,0.13586,0.25674060300172663,0.12088060300172662,2.197083924744042,1.2025252104177794e-144,2.9350627355446477e-143
9,12446,3220,50000,989,7529,0.0644,0.13135874618143178,0.06695874618143179,2.19696373962429,3.090154597222432e-82,5.0175582845176305e-81
24,2088,6941,50000,1969,7529,0.13882,0.2615221144906362,0.12270211449063623,2.1969128025630207,1.0871712239714675e-146,2.6806989272531928e-145
10,9650,7007,50000,1985,7529,0.14014,0.26364723070792934,0.12350723070792935,2.1968627383747976,1.3552438072598242e-147,3.3592003839856218e-146
18,2402,3588,50000,1093,7529,0.07176,0.14517200159383717,0.07341200159383716,2.1967567812880864,8.104692200129165e-90,1.3977608105991182e-88
10,5377,965,50000,312,7529,0.0193,0.0414397662372161,0.022139766237216096,2.1967303739515436,1.0032198945835269e-28,9.083975418732471e-28
13,833,4796,50000,1423,7529,0.09592,0.18900252357550804,0.09308252357550803,2.1965737634293454,9.396611374706032e-113,1.9085519953477205e-111
14,6244,10569,50000,2790,7529,0.21138,0.3705671403904901,0.1591871403904901,2.1964503362792973,7.861308680482639e-187,2.3462423575609308e-185
13,1303,3344,50000,1024,7529,0.06688,0.13600743790676054,0.06912743790676054,2.1963112659014596,9.299169060532919e-85,1.5407013469262398e-83
10,1215,5767,50000,1676,7529,0.11534,0.22260592376145572,0.10726592376145572,2.1963013784545242,4.466922375041617e-129,9.982359988509747e-128
10,15544,3988,50000,1204,7529,0.07976,0.15991499535130826,0.08015499535130827,2.196250728469995,1.0925778649149044e-97,1.9982855575454496e-96
10,7146,1342,50000,430,7529,0.02684,0.05711249833975295,0.030272498339752953,2.1962057165122015,1.5924824392157388e-38,1.665984035430333e-37
19,1816,43032,50000,7012,7529,0.86064,0.9313321822287156,0.07069218222871565,2.1961802165668263,1.4184614999261283e-74,2.1651207667497913e-73
20,15070,3461,50000,1057,7529,0.06922,0.1403904901049276,0.0711704901049276,2.196099062875788,3.773838422970199e-87,6.374538192515712e-86
24,7014,8140,50000,2253,7529,0.1628,0.29924292734758934,0.13644292734758934,2.195994378139943,5.408688717610911e-162,1.4391997343261704e-160
13,8483,3898,50000,1179,7529,0.07796,0.15659450126178776,0.07863450126178775,2.195927570367198,6.8408044275095945e-96,1.2363484231006563e-94
8,15337,5827,50000,1691,7529,0.11654,0.224598220215168,0.108058220215168,2.1957929892816237,6.06904344448508e-130,1.3626286842647615e-128
21,8402,5165,50000,1520,7529,0.1033,0.20188604064284765,0.09858604064284765,2.195777002453725,4.647002614410415e-119,9.817242420635817e-118
24,3053,5616,50000,1637,7529,0.11232,0.2174259529818037,0.1051059529818037,2.195762084085234,1.473587688424836e-126,3.249093053136467e-125
10,480,1582,50000,504,7529,0.03164,0.0669411608447337,0.0353011608447337,2.195758511006834,1.4931459515579893e-44,1.6837576371994879e-43
19,6811,5527,50000,1614,7529,0.11054,0.21437109841944482,0.10383109841944482,2.1956127462188615,4.396950825498474e-125,9.62008577529092e-124
25,15849,1917,50000,606,7529,0.03834,0.08048877672997742,0.042148776729977425,2.1955722651830545,9.674743306582347e-53,1.1966567516582969e-51
9,12778,2080,50000,655,7529,0.0416,0.08699694514543764,0.04539694514543764,2.1952563729549475,1.3200412236931011e-56,1.7022353957549253e-55
10,15143,2992,50000,923,7529,0.05984,0.12259264178509763,0.06275264178509762,2.1951960703363174,3.436383276046974e-77,5.356573087908351e-76
23,1184,2187,50000,687,7529,0.04374,0.0912471775800239,0.0475071775800239,2.1951837456779697,4.068456985145417e-59,5.3771138976767255e-58
9,10969,808,50000,262,7529,0.01616,0.03479877805817506,0.018638778058175057,2.194973343488195,1.8488703596290427e-24,1.552848422240616e-23
1,7458,33215,50000,6120,7529,0.6643,0.8128569531146235,0.14855695311462347,2.194964587023465,7.946632889983902e-160,2.090624052005251e-158
4,14364,2675,50000,831,7529,0.0535,0.1103732235356621,0.056873223535662105,2.1949403225401363,3.151051700176251e-70,4.6294106137191934e-69
14,5690,19931,50000,4462,7529,0.39862,0.5926417850976226,0.19402178509762258,2.1948542491157585,9.849631589356115e-219,3.321552773084448e-217
23,16285,849,50000,275,7529,0.01698,0.03652543498472573,0.01954543498472573,2.194723483051307,1.4866454693483936e-25,1.2742196853418635e-24
10,3055,761,50000,247,7529,0.01522,0.03280648160446274,0.017586481604462745,2.1946781815078023,3.520755128558398e-23,2.8862007402890857e-22
24,2130,2403,50000,751,7529,0.04806,0.09974764244919644,0.05168764244919644,2.1946445054235957,4.5611376005046766e-64,6.329722568456425e-63
9,10032,2258,50000,708,7529,0.04516,0.09403639261522115,0.04887639261522115,2.1946328673666966,9.999224981499064e-61,1.3425504631761268e-59
10,7961,1372,50000,439,7529,0.02744,0.058307876211980345,0.030867876211980345,2.1945757791329306,3.337119239074147e-39,3.52516838252681e-38
10,14326,6099,50000,1759,7529,0.12198,0.23362996413866383,0.11164996413866382,2.194349529698166,6.277947342462373e-134,1.4450235698554558e-132
4,9189,5107,50000,1504,7529,0.10214,0.19976092442555451,0.09762092442555452,2.1943381592428257,7.6576266832181105e-118,1.6060393112224821e-116
13,6680,8993,50000,2446,7529,0.17986,0.32487714171868776,0.14501714171868776,2.1942683949496296,2.8731830052185295e-171,8.005297856596312e-170
25,16346,459,50000,150,7529,0.00918,0.019922964537123125,0.010742964537123124,2.194046521350556,7.658017521775926e-15,5.188213394398899e-14
12,13401,459,50000,150,7529,0.00918,0.019922964537123125,0.010742964537123124,2.194046521350556,7.658017521775926e-15,5.188213394398899e-14
24,6705,580,50000,189,7529,0.0116,0.025102935316775137,0.013502935316775138,2.194019543361834,3.284358684386689e-18,2.4242098830588938e-17
25,11434,1580,50000,503,7529,0.0316,0.06680834108115287,0.035208341081152866,2.1939541017630715,2.1502251403744876e-44,2.419530090068642e-43
9,11297,1567,50000,499,7529,0.03134,0.06627706202682959,0.03493706202682959,2.193903872636281,4.55744248710828e-44,5.108806558849329e-43
12,6394,15859,50000,3800,7529,0.31718,0.5047151016071192,0.18753510160711917,2.193772821433506,9.037364530877655e-215,3.009045405910104e-213
13,8341,5446,50000,1592,7529,0.10892,0.21144906362066676,0.10252906362066676,2.1937396154542514,1.908038497258728e-123,4.1348825925434297e-122
13,15594,29292,50000,5694,7529,0.58584,0.7562757338291938,0.17043573382919375,2.193666105931035,1.427247565330639e-185,4.237417248883517e-184
8,10651,35036,50000,6302,7529,0.70072,0.8370301500863329,0.13631015008633285,2.19364839127397,9.166515720033556e-146,2.2507285909751423e-144
25,10396,518,50000,169,7529,0.01036,0.022446540045158718,0.012086540045158719,2.1934431131442,1.771067682659272e-16,1.2530668610980721e-15
23,4957,23927,50000,5030,7529,0.47854,0.6680834108115288,0.18954341081152876,2.193332550975002,2.7079413493585408e-210,8.877479511814288e-209
13,10962,1705,50000,541,7529,0.0341,0.07185549209722407,0.03775549209722407,2.192916805852345,2.0559113544659603e-47,2.3974413972647895e-46
11,12992,543,50000,177,7529,0.01086,0.023509098153805287,0.012649098153805287,2.1927832618928815,3.7027814982552024e-17,2.664671543995581e-16
24,5903,1519,50000,484,7529,0.03038,0.06428476557311728,0.03390476557311728,2.192694663432808,8.434083840875039e-43,9.314006249990442e-42
25,14650,3314,50000,1014,7529,0.06628,0.13467924027095232,0.06839924027095232,2.192591350631823,1.0314323459356528e-83,1.6946568305282256e-82
21,3514,1312,50000,420,7529,0.02624,0.055784300703944745,0.029544300703944745,2.1924458518744703,1.4474685645338502e-37,1.4952190916009207e-36
12,4120,1267,50000,406,7529,0.02534,0.05392482401381325,0.02858482401381325,2.1923486519042275,2.065198748378253e-36,2.1017287582520946e-35
10,10071,1158,50000,372,7529,0.02316,0.049408952052065344,0.026248952052065344,2.192283941009237,1.3312457776911581e-33,1.3022766760758515e-32
12,7484,1005,50000,324,7529,0.0201,0.04303360340018595,0.02293360340018595,2.192283551016603,1.3095241495542864e-29,1.2030631800460082e-28
9,10722,1409,50000,450,7529,0.02818,0.05976889361136937,0.031588893611369365,2.192226610940846,5.158699577040199e-40,5.503164080501583e-39
25,899,299,50000,98,7529,0.00598,0.013016336830920442,0.007036336830920442,2.1921625442364063,2.795542307603951e-10,1.6425604060170502e-09
16,2766,3435,50000,1048,7529,0.0687,0.13919511223270023,0.07049511223270023,2.192058434384508,3.810272005184741e-86,6.388204147735424e-85
24,1552,29058,50000,5666,7529,0.58116,0.7525567804489308,0.1713967804489308,2.1918768567220788,1.3767336840559067e-186,4.104896211023107e-185
9,2622,784,50000,254,7529,0.01568,0.03373621994952849,0.01805621994952849,2.191749772073778,1.0385132651835897e-23,8.603797011862895e-23
24,1392,444,50000,145,7529,0.00888,0.01925886571921902,0.01037886571921902,2.1917427991371654,2.2255408515374152e-14,1.4890444086531918e-13
12,13472,3678,50000,1116,7529,0.07356,0.14822685615619605,0.07466685615619605,2.191687002008817,5.19230928625795e-91,9.041575763386776e-90
21,2595,4701,50000,1395,7529,0.09402,0.18528357019524505,0.09126357019524504,2.1914360394915593,2.676059070173262e-110,5.351665869906046e-109
9,11360,1361,50000,435,7529,0.02722,0.05777659715765706,0.03055659715765706,2.1914147730062163,9.311569737577761e-39,9.77423420011908e-38
18,16069,5083,50000,1496,7529,0.10166,0.19869836631690796,0.09703836631690796,2.1912347196328774,5.997843465745321e-117,1.250421059517474e-115
3,9572,5956,50000,1721,7529,0.11912,0.22858281312259265,0.10946281312259265,2.1912217371837923,3.5098400877058685e-131,7.943131912666932e-130
25,15880,2258,50000,707,7529,0.04516,0.09390357285164032,0.04874357285164032,2.191211858471745,1.9115454222773234e-60,2.5595265139981874e-59
12,1159,8565,50000,2347,7529,0.1713,0.3117279851241865,0.14042798512418647,2.1910669944436973,6.798162462606231e-166,1.8437056334569633e-164
25,4987,7427,50000,2082,7529,0.14854,0.276530747775269,0.12799074777526898,2.1910090970755585,4.344265623456039e-152,1.1012125244524233e-150
21,14033,34311,50000,6229,7529,0.68622,0.827334307344933,0.1411143073449329,2.190972193263878,5.246696194998771e-151,1.3234300283813101e-149
11,2899,5076,50000,1494,7529,0.10152,0.19843272678974633,0.09691272678974633,2.19093820327052,8.787257982416997e-117,1.8295363169022103e-115
6,13251,6464,50000,1848,7529,0.12928,0.2454509230973569,0.11617092309735688,2.190909075065225,8.923301352688797e-139,2.10965900955921e-137
25,5483,4059,50000,1221,7529,0.08118,0.16217293133218222,0.08099293133218222,2.190813317454671,2.4227413880369187e-98,4.455208579501484e-97
9,13184,6432,50000,1840,7529,0.12864,0.24438836498871033,0.11574836498871033,2.1908037593715375,2.74221509021356e-138,6.463452404080856e-137
1,13084,33667,50000,6164,7529,0.67334,0.8187010227121796,0.14536102271217954,2.1907434492814835,7.893826904389211e-156,2.0357452234164752e-154
10,13853,3050,50000,938,7529,0.061,0.12458493823880994,0.06358493823880994,2.1907220725728824,5.810087510062796e-78,9.112681582793043e-77
10,2627,2225,50000,697,7529,0.0445,0.09257537521583212,0.04807537521583212,2.19056225824277,1.2521171239808927e-59,1.6628690015646486e-58
16,9689,3243,50000,993,7529,0.06486,0.13189002523575508,0.06703002523575508,2.1904679073390723,5.340565621216517e-82,8.651159849367977e-81
11,6831,3947,50000,1190,7529,0.07894,0.15805551866117679,0.07911551866117679,2.1903676146230504,3.955591346293961e-96,7.164194830185742e-95
23,14888,1776,50000,562,7529,0.03552,0.0746447071324213,0.0391247071324213,2.1903361665095553,5.6497627811900126e-49,6.713460762036448e-48
4,1502,2967,50000,914,7529,0.05934,0.12139726391287023,0.06205726391287023,2.19028930225425,3.821287785109668e-76,5.903200202546353e-75
24,6622,18620,50000,4255,7529,0.3724,0.5651480940363927,0.19274809403639265,2.1902523347377083,7.35025087175622e-218,2.4706772408697243e-216
22,15225,1671,50000,530,7529,0.03342,0.07039447469783504,0.03697447469783504,2.190136763147065,2.1036023836785742e-46,2.423794211162624e-45
19,9701,553,50000,180,7529,0.01106,0.02390755744454775,0.012847557444547748,2.1900754355871817,2.2529309064118534e-17,1.6305557770174774e-16
15,1206,6511,50000,1859,7529,0.13022,0.24691194049674592,0.11669194049674592,2.18991902727632,2.7919655278464592e-139,6.621382047734918e-138
18,8732,364,50000,119,7529,0.00728,0.01580555186611768,0.008525551866117679,2.1898993044742032,4.253453309878873e-12,2.659557090704911e-11
21,9129,2978,50000,917,7529,0.05956,0.12179572320361269,0.06223572320361269,2.189842572086407,2.470055702051211e-76,3.821472391162138e-75
17,688,2864,50000,884,7529,0.05728,0.11741267100544561,0.060132671005445615,2.189459878683935,7.693337789635511e-74,1.166692347803522e-72
5,1421,3485,50000,1061,7529,0.0697,0.1409217691592509,0.0712217691592509,2.189452943039744,7.34782779858989e-87,1.2380085737272142e-85
9,7659,2439,50000,760,7529,0.04878,0.10094302032142383,0.05216302032142383,2.1894158371337,1.9799387915097316e-64,2.757453317299773e-63
12,11602,324,50000,106,7529,0.00648,0.014078894939567007,0.007598894939567008,2.189414615567564,5.87489458553996e-11,3.5380596249705296e-10
14,863,2378,50000,742,7529,0.04756,0.09855226457696906,0.05099226457696906,2.1893834785073083,4.825382784036751e-63,6.629050115696309e-62
21,10067,2497,50000,777,7529,0.04994,0.10320095630229778,0.05326095630229778,2.1892284366832615,1.0124959722316468e-65,1.4261385584602251e-64
21,3409,2446,50000,762,7529,0.04892,0.10120865984858547,0.052288659848585474,2.189219942240499,1.4308548748123913e-64,1.994833195850374e-63
6,1492,3436,50000,1047,7529,0.06872,0.13906229246911941,0.07034229246911941,2.188944651599001,8.358522341865818e-86,1.396367222744958e-84
3,2647,21665,50000,4713,7529,0.4333,0.6259795457564086,0.19267954575640855,2.1889170943656504,4.5575418034724666e-215,1.5185294388818266e-213
24,6205,6228,50000,1788,7529,0.12456,0.23748173728250763,0.11292173728250762,2.1889092385199387,6.339984946460462e-135,1.4672310248454465e-133
19,15749,13424,50000,3354,7529,0.26848,0.44547748705007306,0.17699748705007307,2.188874408513129,3.184706141083802e-204,1.0195655048876014e-202
13,13899,5295,50000,1550,7529,0.1059,0.20587063355027227,0.09997063355027228,2.1887354876471172,3.89205977804378e-120,8.279840154265888e-119
9,741,1048,50000,337,7529,0.02096,0.04476026032673662,0.02380026032673662,2.1887158335385375,1.3666312485231263e-30,1.2756941947427972e-29
24,15122,516,50000,168,7529,0.01032,0.0223137202815779,0.0119937202815779,2.1887066658663037,2.5345735383760903e-16,1.7861430885581e-15
9,6668,1807,50000,571,7529,0.03614,0.07584008500464869,0.03970008500464869,2.188655929569034,1.3049259617248436e-49,1.5605333395452002e-48
10,7132,41122,50000,6853,7529,0.82244,0.9102138398193651,0.08777383981936515,2.1886431023978585,2.3047892577308423e-92,4.0528517942836536e-91
22,1995,1499,50000,477,7529,0.02998,0.06335502722805153,0.03337502722805153,2.1885432602638857,4.6078349785470875e-42,5.042552472643997e-41
23,2252,2848,50000,879,7529,0.05696,0.1167485721875415,0.05978857218754151,2.1884033116499113,2.1790664099685314e-73,3.290024192188399e-72
25,15914,7051,50000,1990,7529,0.14102,0.26431132952583347,0.12329132952583347,2.1883866311339744,1.3993870654643917e-146,3.448750359819401e-145
24,12091,20053,50000,4475,7529,0.40106,0.5943684420241732,0.19330844202417313,2.188255232997325,4.991191394209713e-217,1.672698981095925e-215
12,2940,1205,50000,386,7529,0.0241,0.05126842874219684,0.027168428742196837,2.188239886654549,1.2594281021353874e-34,1.2497291356892565e-33
14,15687,1545,50000,491,7529,0.0309,0.06521450391818302,0.034314503918183026,2.187974941395347,3.594619408375436e-43,3.9886698464636674e-42
17,5713,6504,50000,1856,7529,0.13008,0.24651348120600344,0.11643348120600344,2.187932783611284,8.108912441190447e-139,1.9180781594469828e-137
6,13671,3349,50000,1022,7529,0.06698,0.13574179837959888,0.06876179837959888,2.1878417174641105,6.748045965271264e-84,1.110383039427578e-82
25,2773,4240,50000,1269,7529,0.0848,0.16854827998406163,0.08374827998406163,2.1877991440110915,2.3238181492690085e-101,4.366412379243127e-100
24,13222,510,50000,166,7529,0.0102,0.022048080754416256,0.011848080754416256,2.187764471536272,3.8854739543903156e-16,2.724346935159832e-15
25,5327,953,50000,307,7529,0.01906,0.040775667419311996,0.021715667419311996,2.1877638369178007,4.564525417836961e-28,4.091695872544475e-27
22,1145,10108,50000,2685,7529,0.20216,0.35662106521450393,0.15446106521450392,2.18756382350548,9.503356426129407e-181,2.765405959306175e-179
20,1102,2319,50000,724,7529,0.04638,0.09616150883251427,0.049781508832514275,2.1875351653703126,1.5335140808201829e-61,2.0758602504182047e-60
14,5495,2739,50000,847,7529,0.05478,0.11249833975295524,0.05771833975295524,2.1871965563541202,6.742145594821166e-71,9.962696507091369e-70
3,2829,36059,50000,6398,7529,0.72118,0.8497808473900916,0.1286008473900916,2.1870659513736808,1.1551657074719614e-136,2.6991503962028193e-135
14,3389,47568,50000,7357,7529,0.95136,0.9771550006640988,0.02579500066409879,2.186860034887632,7.699571478889786e-28,6.871478791719154e-27
22,7243,1868,50000,589,7529,0.03736,0.07823084074910347,0.04087084074910347,2.1868191102691164,5.993830248059799e-51,7.272011006207472e-50
9,2456,1825,50000,576,7529,0.0365,0.0765041838225528,0.040004183822552795,2.1868002182954434,6.436564108004926e-50,7.7238044028969e-49
3,13355,4925,50000,1452,7529,0.0985,0.19285429671935184,0.09435429671935183,2.1867889997151613,1.5175050771395643e-113,3.099059795676783e-112
13,16005,7885,50000,2187,7529,0.1577,0.29047682295125515,0.13277682295125515,2.186653686807764,5.350398843726205e-157,1.3885611679333886e-155
18,6554,2078,50000,652,7529,0.04156,0.08659848585469518,0.04503848585469518,2.1864420087154977,6.95350761507069e-56,8.896479915597755e-55
18,15086,3834,50000,1157,7529,0.07668,0.1536724664630097,0.0769924664630097,2.1863904942757846,1.9913511536013586e-93,3.5364311077488686e-92
13,15897,2986,50000,918,7529,0.05972,0.12192854296719352,0.06220854296719352,2.1863159525372424,3.8654588822856566e-76,5.971220033766947e-75
25,2541,2018,50000,634,7529,0.04036,0.08420773011024041,0.04384773011024041,2.186312168007871,1.8142146715967897e-54,2.285589633175071e-53
22,487,995,50000,320,7529,0.0199,0.042502324345862666,0.022602324345862665,2.186211958669753,4.1572511614055404e-29,3.7891231331497052e-28
19,14544,5262,50000,1540,7529,0.10524,0.20454243591446408,0.09930243591446408,2.1862112720400426,3.48246990860771e-119,7.364358923492588e-118
25,8494,2480,50000,771,7529,0.0496,0.10240403772081286,0.05280403772081286,2.1860542821411184,4.677283982402595e-65,6.548935511306163e-64
11,9880,2579,50000,800,7529,0.05158,0.10625581086465666,0.05467581086465666,2.1860436251025765,2.8997596230210726e-67,4.140691885401611e-66
18,3877,33280,50000,6122,7529,0.6656,0.8131225926417851,0.14752259264178513,2.1860101962713903,6.161772755302134e-158,1.6065715542873207e-156
24,9455,1094,50000,351,7529,0.02188,0.04661973701686811,0.024739737016868112,2.1859915759254234,1.1392984560735425e-31,1.0825851294044878e-30
9,14572,1955,50000,615,7529,0.0391,0.08168415460220481,0.042584154602204806,2.18598499504693,5.868873092355336e-53,7.278154397012795e-52
16,2759,7345,50000,2059,7529,0.1469,0.2734758932129101,0.1265758932129101,2.1859849441784696,4.910021757901692e-150,1.2326677914415337e-148
14,15631,865,50000,279,7529,0.0173,0.03705671403904901,0.019756714039049012,2.185954155870042,1.1104287416081672e-25,9.540061655511234e-25
25,8855,7245,50000,2035,7529,0.1449,0.27028821888697036,0.12538821888697035,2.185869747359752,1.0679453078974104e-148,2.6627311328028703e-147
14,3486,1553,50000,493,7529,0.03106,0.06548014344534467,0.034420143445344664,2.185830703434128,3.050894082876045e-43,3.387899337868849e-42
13,12193,1426,50000,454,7529,0.02852,0.06030017266569265,0.03178017266569265,2.185816759920507,4.311830816239582e-40,4.603782084931203e-39
23,1508,2590,50000,803,7529,0.0518,0.10665427015539912,0.05485427015539912,2.1853896077803303,1.8992567453428612e-67,2.717496256241211e-66
12,1988,18875,50000,4291,7529,0.3775,0.5699296055253021,0.19242960552530214,2.185264798399797,1.1264141207456133e-216,3.769615781378736e-215
10,9712,2362,50000,736,7529,0.04724,0.09775534599548413,0.050515345995484136,2.1851931303990897,2.5427128916018758e-62,3.469315551763663e-61
24,15331,25472,50000,5226,7529,0.50944,0.6941160844733696,0.18467608447336958,2.1851163110384753,7.83353943853822e-203,2.4956715759376753e-201
12,10889,1021,50000,328,7529,0.02042,0.04356488245450923,0.023144882454509227,2.1850692464222714,9.699487793266502e-30,8.928852745817046e-29
13,6711,2790,50000,861,7529,0.0558,0.11435781644308673,0.05855781644308673,2.1849291432036173,8.683610237727299e-72,1.2932034063445762e-70
24,1855,1239,50000,396,7529,0.02478,0.052596626378005044,0.027816626378005044,2.184863246873906,2.471227641625156e-35,2.4775905191697866e-34
22,6001,12026,50000,3079,7529,0.24052,0.40895205206534735,0.16843205206534734,2.1848157830318953,4.4853384633713416e-195,1.3855565046996212e-193
10,3318,2981,50000,916,7529,0.05962,0.12166290344003187,0.062042903440031875,2.1847832786233776,7.115755242488197e-76,1.0971867670091187e-74
12,11915,3170,50000,970,7529,0.0634,0.1288351706733962,0.0654351706733962,2.18473617054227,7.56091526950324e-80,1.2038681805203217e-78
13,10073,2093,50000,656,7529,0.04186,0.08712976490901846,0.045269764909018455,2.1846770313549584,4.240104195999729e-56,5.437954375519339e-55
10,13985,260,50000,85,7529,0.0052,0.01128967990436977,0.006089679904369771,2.184464514528996,4.481952338664196e-09,2.515235729291803e-08
25,3877,1505,50000,478,7529,0.0301,0.06348784699163236,0.03338784699163236,2.1844275522757544,5.6288056567575866e-42,6.152416157052892e-41
20,3218,815,50000,263,7529,0.0163,0.03493159782175588,0.018631597821755882,2.184416367348386,2.643782104739994e-24,2.2145925121043803e-23
10,2474,910,50000,293,7529,0.0182,0.038916190729180504,0.020716190729180503,2.1843423298647178,8.23413168065948e-27,7.223841234562254e-26
9,4004,910,50000,293,7529,0.0182,0.038916190729180504,0.020716190729180503,2.1843423298647178,8.23413168065948e-27,7.223841234562254e-26
14,12965,27004,50000,5417,7529,0.54008,0.7194846593173064,0.17940465931730643,2.184183501995215,7.07729973147247e-196,2.1930722694490206e-194
25,89,542,50000,176,7529,0.01084,0.023376278390224464,0.012536278390224464,2.184164607863949,6.120231588051595e-17,4.379360231143873e-16
25,16088,1204,50000,385,7529,0.02408,0.05113560897861602,0.02705560897861602,2.1841226334019117,2.0819304100004683e-34,2.059660103053112e-33
25,4408,1359,50000,433,7529,0.02718,0.057510957630495414,0.030330957630495415,2.1840236039663754,2.549188798121479e-38,2.659271803548378e-37
9,5836,6968,50000,1967,7529,0.13936,0.26125647496347454,0.12189647496347453,2.184020772413759,1.2758298707337242e-144,3.1136242432233446e-143
