layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,freq_vqa,freq_vsr,freq_diff,odds_ratio,p_raw,p_adj,fire_fraction
15,9224,24114,50000,6362,7529,0.48228,0.8449993359011821,0.3627193359011821,5.852191095438626,0.0,0.0,0.512
10,11574,9403,50000,4330,7529,0.18806,0.5751095763049542,0.3870495763049542,5.843878283110978,0.0,0.0,0.118
24,10360,1144,50000,906,7529,0.02288,0.1203347058042236,0.0974547058042236,5.84205074707868,1.8726448317135216e-275,7.566316380467161e-274,0.067
25,10068,881,50000,714,7529,0.01762,0.094833311196706,0.077213311196706,5.84125222871695,4.135632999473357e-219,1.3960801074947765e-217,0.024
23,15961,49653,50000,7520,7529,0.99306,0.9988046221277728,0.0057446221277726,5.839280159865019,2.019152279980063e-12,1.275887152275532e-11,0.916
8,7512,22187,50000,6198,7529,0.44374,0.8232168946739274,0.3794768946739274,5.837444558490723,0.0,0.0,0.447
10,13476,2380,50000,1699,7529,0.0476,0.2256607783238146,0.1780607783238146,5.830922351788057,0.0,0.0,0.057
21,10793,3040,50000,2063,7529,0.0608,0.2740071722672333,0.2132071722672333,5.830208754597801,0.0,0.0,0.064
11,1466,49387,50000,7513,7529,0.98774,0.9978748837827068,0.0101348837827068,5.828291098872173,6.852340578702495e-21,5.363813761628085e-20,1.0
14,11934,34078,50000,6970,7529,0.68156,0.9257537521583212,0.244193752158321,5.825651370564067,0.0,0.0,0.75
24,4774,2396,50000,1707,7529,0.04792,0.2267233364324611,0.1788033364324611,5.825295393846036,0.0,0.0,0.034
10,3038,1513,50000,1158,7529,0.03026,0.1538052862265905,0.1235452862265905,5.824884797407453,0.0,0.0,0.035
21,1496,920,50000,741,7529,0.0184,0.0984194448133882,0.0800194448133882,5.823620967948553,1.536176111545795e-226,5.320214997566861e-225,0.015
21,3693,799,50000,650,7529,0.01598,0.0863328463275335,0.0703528463275335,5.818555721181496,1.6428815195768897e-199,5.164880009117651e-198,0.03
9,13901,1053,50000,837,7529,0.02106,0.111170142117147,0.090110142117147,5.813895658037917,2.449413946551961e-254,9.332002062498796e-253,0.018
11,5106,904,50000,728,7529,0.01808,0.0966927878868375,0.0786127878868375,5.8134813594565085,2.1130781470603286e-222,7.224797185948687e-221,0.027
7,3798,4250,50000,2639,7529,0.085,0.3505113560897862,0.2655113560897861,5.809418982316853,0.0,0.0,0.861
23,4706,2330,50000,1665,7529,0.0466,0.2211449063620666,0.1745449063620666,5.809108754076668,0.0,0.0,0.025
20,16159,28606,50000,6670,7529,0.57212,0.8859078230840749,0.3137878230840749,5.807209946511868,0.0,0.0,0.578
20,14201,35188,50000,7020,7529,0.70376,0.9323947403373622,0.2286347403373622,5.805484232546682,0.0,0.0,0.665
8,12263,7571,50000,3829,7529,0.15142,0.508566874750963,0.3571468747509629,5.799535246513189,0.0,0.0,0.303
19,10600,931,50000,746,7529,0.01862,0.0990835436312923,0.0804635436312923,5.79661607420966,3.643499481100529e-227,1.264726599541336e-225,0.03
11,3387,1939,50000,1427,7529,0.03878,0.1895338026298313,0.1507538026298313,5.7965123246903385,0.0,0.0,0.065
14,5284,1623,50000,1225,7529,0.03246,0.1627042103865055,0.1302442103865055,5.792156629322775,0.0,0.0,0.021
13,6022,2565,50000,1795,7529,0.0513,0.2384114756275734,0.1871114756275734,5.789196618644235,0.0,0.0,0.479
12,12662,6699,50000,3555,7529,0.13398,0.472174259529818,0.3381942595298181,5.782287623696436,0.0,0.0,0.025
13,1502,10308,50000,4519,7529,0.20616,0.6002125116217293,0.3940525116217293,5.781019290245811,0.0,0.0,0.208
12,5267,2421,50000,1711,7529,0.04842,0.2272546154867844,0.1788346154867844,5.779587100892855,0.0,0.0,0.2
24,9289,850,50000,684,7529,0.017,0.0908487182892814,0.0738487182892814,5.778129162548876,2.065412270018162e-208,6.720896649846588e-207,0.069
8,11487,1672,50000,1254,7529,0.03344,0.1665559835303493,0.1331159835303493,5.776254980079681,0.0,0.0,0.015
10,6854,1364,50000,1049,7529,0.02728,0.139327931996281,0.112047931996281,5.772234441186054,1.13776958817e-313,5.053400482188e-312,0.027
12,5927,2690,50000,1860,7529,0.0538,0.2470447602603267,0.1932447602603267,5.77041642376428,0.0,0.0,0.069
24,15231,1042,50000,823,7529,0.02084,0.1093106654270155,0.0884706654270155,5.766233636134141,1.339629412578826e-248,5.002723728306993e-247,0.023
9,7387,4234,50000,2617,7529,0.08468,0.3475893212910081,0.2629093212910081,5.758872547963669,0.0,0.0,0.045
7,12741,7105,50000,3675,7529,0.1421,0.4881126311595165,0.3460126311595165,5.756893867544692,0.0,0.0,0.136
12,5614,1188,50000,925,7529,0.02376,0.1228582813122592,0.0990982813122592,5.7549934026311975,1.4040318698803246e-277,5.708648583173619e-276,0.012
24,3125,1082,50000,850,7529,0.02164,0.1128967990436977,0.0912567990436977,5.753722526449913,5.796832254650032e-256,2.220445815272763e-254,0.033
12,8942,3481,50000,2265,7529,0.06962,0.3008367645105592,0.2312167645105591,5.750143364019528,0.0,0.0,0.024
17,6052,30421,50000,6771,7529,0.60842,0.8993226192057379,0.2909026192057379,5.749110135088428,0.0,0.0,0.215
23,12247,18067,50000,5758,7529,0.36134,0.7647761986983663,0.4034361986983663,5.746544521823014,0.0,0.0,0.229
1,16160,39616,50000,7200,7529,0.79232,0.95630229778191,0.1639822977819098,5.736284133149359,0.0,0.0,0.785
20,10597,20405,50000,6009,7529,0.4081,0.7981139593571523,0.3900139593571523,5.73377123125137,0.0,0.0,0.391
13,13387,5718,50000,3201,7529,0.11436,0.4251560632222074,0.3107960632222074,5.72771629817698,0.0,0.0,0.149
20,1939,863,50000,688,7529,0.01726,0.0913799973436047,0.0741199973436047,5.726202335011297,4.523811051898148e-208,1.4704854079601532e-206,0.015
10,8500,2235,50000,1591,7529,0.0447,0.2113162438570859,0.1666162438570859,5.726143678563651,0.0,0.0,0.018
10,16194,3361,50000,2198,7529,0.06722,0.2919378403506442,0.2247178403506441,5.721365898830366,0.0,0.0,0.08
10,8678,3771,50000,2395,7529,0.07542,0.3181033337760658,0.2426833337760658,5.718835706900208,0.0,0.0,0.037
6,13438,20519,50000,6017,7529,0.41038,0.7991765174657989,0.3887965174657988,5.717606194645768,0.0,0.0,0.244
9,3042,4788,50000,2839,7529,0.09576,0.3770753088059503,0.2813153088059503,5.71599877447706,0.0,0.0,0.044
19,15934,48810,50000,7497,7529,0.9762,0.9957497675654138,0.0195497675654138,5.711835433312846,9.304866508518285e-39,9.767438591371956e-38,0.897
21,7135,923,50000,730,7529,0.01846,0.0969584274139992,0.0784984274139992,5.708922206232291,9.352597756843402e-220,3.165970281985998e-218,0.045
12,599,1372,50000,1044,7529,0.02744,0.1386638331783769,0.1112238331783769,5.705882379386384,2.681412850207707e-309,1.176838009048918e-307,0.055
6,5354,17343,50000,5660,7529,0.34686,0.7517598618674459,0.4048998618674459,5.702419878381815,0.0,0.0,0.366
18,8579,4677,50000,2789,7529,0.09354,0.3704343206269093,0.2768943206269093,5.701924355563494,0.0,0.0,0.048
10,1804,4114,50000,2546,7529,0.08228,0.3381591180767698,0.2558791180767698,5.698800130458142,0.0,0.0,0.093
15,7949,13392,50000,5088,7529,0.26784,0.6757869570992163,0.4079469570992163,5.697835219422089,0.0,0.0,0.225
10,2571,16963,50000,5611,7529,0.33926,0.7452516934519856,0.4059916934519856,5.69756918034879,0.0,0.0,0.619
12,11796,11451,50000,4731,7529,0.22902,0.6283703015008634,0.3993503015008633,5.69213169779754,0.0,0.0,0.144
24,8732,44943,50000,7383,7529,0.89886,0.9806083145172002,0.0817483145172002,5.689982196627144,3.073002473300487e-160,8.102561807294098e-159,0.369
18,76,2750,50000,1873,7529,0.055,0.2487714171868774,0.1937714171868774,5.689806480648064,0.0,0.0,0.462
10,9580,4783,50000,2828,7529,0.09566,0.3756142914065613,0.2799542914065612,5.68709545875778,0.0,0.0,0.078
5,2737,49328,50000,7511,7529,0.98656,0.9976092442555452,0.0110492442555452,5.68461455292464,1.8687219649136136e-22,1.5108097504303678e-21,0.984
7,3456,625,50000,505,7529,0.0125,0.0670739806083145,0.0545739806083145,5.679812072892939,2.664582569740014e-153,6.787069728462869e-152,0.015
25,755,4159,50000,2560,7529,0.08318,0.3400185947669013,0.2568385947669013,5.67853270222482,0.0,0.0,0.035
23,12509,620,50000,501,7529,0.0124,0.0665427015539912,0.0541427015539912,5.677607542181504,4.460890223199628e-152,1.13057345361701e-150,0.024
10,1744,884,50000,698,7529,0.01768,0.0927081949794129,0.0750281949794129,5.677300250190275,1.5936773928367808e-209,5.2109385209562724e-208,0.015
23,5045,2004,50000,1442,7529,0.04008,0.1915260990835436,0.1514460990835436,5.673738116013742,0.0,0.0,0.036
12,14615,1743,50000,1280,7529,0.03486,0.1700092973834506,0.1351492973834506,5.671035650270882,0.0,0.0,0.016
21,11775,781,50000,621,7529,0.01562,0.0824810731836897,0.0668610731836897,5.665275354818811,7.35502035469631e-187,2.196061534152206e-185,0.071
11,186,6108,50000,3319,7529,0.12216,0.4408287953247443,0.3186687953247443,5.665151112127392,0.0,0.0,0.262
14,10741,40140,50000,7216,7529,0.8028,0.9584274139992032,0.1556274139992031,5.663067442863715,2.67970497029e-312,1.1866023306268e-310,0.964
24,2814,1020,50000,794,7529,0.0204,0.1054588922831717,0.0850588922831717,5.661108927609648,1.2892741320401995e-236,4.6276554757584463e-235,0.036
23,4515,3378,50000,2189,7529,0.06756,0.2907424624784168,0.2231824624784167,5.657645860081647,0.0,0.0,0.083
22,3160,2904,50000,1947,7529,0.05808,0.2586000796918581,0.2005200796918581,5.656704993322693,0.0,0.0,0.062
10,4679,3918,50000,2445,7529,0.07836,0.3247443219551069,0.2463843219551069,5.656401249212315,0.0,0.0,0.072
3,3874,45804,50000,7409,7529,0.91608,0.9840616283703016,0.0679816283703015,5.656013303059413,1.5452816101221238e-132,3.5297616033367094e-131,0.825
8,15289,7035,50000,3620,7529,0.1407,0.4808075441625714,0.3401075441625714,5.655794411707861,0.0,0.0,0.012
25,76,44719,50000,7375,7529,0.89438,0.9795457564085536,0.0851657564085536,5.655426831269314,1.0875624579009255e-166,2.9617964842505307e-165,0.231
18,7921,9831,50000,4371,7529,0.19662,0.5805551866117679,0.3839351866117678,5.655382777038344,0.0,0.0,0.494
10,8518,1358,50000,1026,7529,0.02716,0.1362730774339221,0.1091130774339221,5.651259631614456,8.081342381240409e-302,3.490694131951241e-300,0.015
24,3452,1137,50000,875,7529,0.02274,0.1162172931332182,0.0934772931332182,5.651255194896689,2.5121800823193758e-259,9.706562541376297e-258,0.048
6,10267,4963,50000,2889,7529,0.09926,0.3837162969849914,0.2844562969849913,5.65008185573242,0.0,0.0,0.015
13,8206,1812,50000,1319,7529,0.03624,0.1751892681631026,0.1389492681631026,5.6485100226438165,0.0,0.0,0.033
15,10883,35000,50000,6998,7529,0.7,0.9294727055385842,0.2294727055385842,5.648103309120258,0.0,0.0,0.718
18,15044,10055,50000,4420,7529,0.2011,0.5870633550272281,0.385963355027228,5.647833666202883,0.0,0.0,0.121
21,14496,1926,50000,1388,7529,0.03852,0.1843538318501793,0.1458338318501793,5.641626688026936,0.0,0.0,0.015
22,10003,1763,50000,1287,7529,0.03526,0.1709390357285164,0.1356790357285164,5.64134630046255,0.0,0.0,0.039
15,10166,20113,50000,5958,7529,0.40226,0.7913401514145305,0.3890801514145305,5.6354653496098415,0.0,0.0,0.743
21,5764,742,50000,589,7529,0.01484,0.0782308407491034,0.0633908407491034,5.634153739795086,9.330654912475298e-177,2.665265005187338e-175,0.012
1,12874,47558,50000,7461,7529,0.95116,0.9909682560765042,0.0398082560765041,5.633913883480975,2.1351910382397748e-77,3.333420872365068e-76,1.0
7,6291,2767,50000,1868,7529,0.05534,0.2481073183689733,0.1927673183689733,5.632744970996209,0.0,0.0,0.057
5,7787,43578,50000,7337,7529,0.87156,0.9744986053924825,0.1029386053924824,5.631450837196139,3.4254788343933213e-202,1.0894424188369454e-200,0.799
25,7130,16776,50000,5570,7529,0.33552,0.739806083145172,0.404286083145172,5.630983565574,0.0,0.0,0.466
13,10782,1907,50000,1374,7529,0.03814,0.1824943551600478,0.1443543551600478,5.6297596140943815,0.0,0.0,0.042
25,2091,1044,50000,807,7529,0.02088,0.1071855492097224,0.0863055492097224,5.629637799368688,3.111004948654367e-239,1.1251811275662949e-237,0.037
10,16337,3142,50000,2063,7529,0.06284,0.2740071722672333,0.2111671722672333,5.628687892493449,0.0,0.0,0.042
16,7867,3466,50000,2224,7529,0.06932,0.2953911542037455,0.2260711542037455,5.628481225726908,0.0,0.0,0.057
21,14246,1080,50000,832,7529,0.0216,0.1105060432992429,0.0889060432992429,5.627373229583174,2.98275593178266e-246,1.1050672315572311e-244,0.015
9,1873,1845,50000,1335,7529,0.0369,0.1773143843803958,0.1404143843803957,5.625421664290909,0.0,0.0,0.053
7,3925,2886,50000,1929,7529,0.05772,0.2562093239474033,0.1984893239474033,5.623385432135432,0.0,0.0,0.07
9,15136,827,50000,650,7529,0.01654,0.0863328463275335,0.0697928463275335,5.618355849857961,5.867528823869535e-194,1.803762285131876e-192,0.015
10,1966,5975,50000,3255,7529,0.1195,0.4323283304555718,0.3128283304555718,5.611486598935277,0.0,0.0,0.072
12,34,807,50000,634,7529,0.01614,0.0842077301102404,0.0680677301102404,5.605118016485555,5.5222600618037766e-189,1.6644692776957617e-187,0.015
13,1812,1000,50000,771,7529,0.02,0.1024040377208128,0.0824040377208128,5.590263391535958,1.1672301914646809e-227,4.056301075876087e-226,0.032
11,11928,6227,50000,3335,7529,0.12454,0.4429539115420374,0.3184139115420374,5.589781842100245,0.0,0.0,0.165
12,7295,3689,50000,2319,7529,0.07378,0.3080090317439235,0.2342290317439235,5.587770094106617,0.0,0.0,0.036
21,11641,1059,50000,812,7529,0.02118,0.1078496480276265,0.0866696480276265,5.586728415758474,3.881954630691902e-239,1.4036589096007628e-237,0.626
12,3389,3168,50000,2063,7529,0.06336,0.2740071722672333,0.2106471722672333,5.579395306892563,0.0,0.0,0.144
19,10820,12543,50000,4904,7529,0.25086,0.6513481206003453,0.4004881206003453,5.578953254139095,0.0,0.0,0.037
10,9222,4410,50000,2638,7529,0.0882,0.3503785363262053,0.2621785363262053,5.575812114527539,0.0,0.0,0.078
24,5765,861,50000,670,7529,0.01722,0.0889892415991499,0.0717692415991499,5.574901038827729,1.9320474661621345e-198,6.050737449092858e-197,0.049
16,8252,24470,50000,6342,7529,0.4894,0.8423429406295657,0.3529429406295657,5.57432600619227,0.0,0.0,0.445
12,7840,577,50000,460,7529,0.01154,0.0610970912471775,0.0495570912471775,5.573822580245772,6.214465331777169e-138,1.461526417430445e-136,0.015
17,1195,9374,50000,4234,7529,0.18748,0.5623588790011954,0.3748788790011954,5.568965786294898,0.0,0.0,0.126
13,4458,1004,50000,771,7529,0.02008,0.1024040377208128,0.0823240377208128,5.567536895920314,6.8246275252312e-227,2.367026650144999e-225,0.015
22,9213,659,50000,521,7529,0.01318,0.0691990968256076,0.0560190968256076,5.566294276300746,1.941318925931267e-155,4.996500521683915e-154,0.015
12,16131,3649,50000,2294,7529,0.07298,0.3046885376544029,0.2317085376544029,5.566240570940528,0.0,0.0,0.101
25,5585,2661,50000,1794,7529,0.05322,0.2382786558639925,0.1850586558639925,5.564975048875111,0.0,0.0,0.06
21,14835,3563,50000,2252,7529,0.07126,0.2991101075840085,0.2278501075840085,5.561982583615924,0.0,0.0,0.058
7,8156,25990,50000,6456,7529,0.5198,0.8574843936777793,0.3376843936777792,5.55839850942742,0.0,0.0,0.538
9,3162,3738,50000,2333,7529,0.07476,0.309868508434055,0.235108508434055,5.556875972833365,0.0,0.0,0.173
11,13497,1715,50000,1241,7529,0.0343,0.1648293266037986,0.1305293266037986,5.556577292858256,0.0,0.0,0.111
2,16054,49452,50000,7514,7529,0.98904,0.9980077035462877,0.0089677035462876,5.551069050122678,2.5119482177176297e-18,1.859113139281455e-17,1.0
17,7825,8917,50000,4114,7529,0.17834,0.5464205073714968,0.3680805073714968,5.550306445762786,0.0,0.0,0.185
25,4867,15450,50000,5366,7529,0.309,0.7127108513746846,0.4037108513746846,5.5477095667500045,0.0,0.0,0.423
10,8061,6172,50000,3301,7529,0.12344,0.4384380395802895,0.3149980395802895,5.5441667162287525,0.0,0.0,0.36
9,13454,790,50000,615,7529,0.0158,0.0816841546022048,0.0658841546022048,5.540794132616632,8.789622372319738e-182,2.567360461224802e-180,0.015
25,1277,951,50000,730,7529,0.01902,0.0969584274139992,0.0779384274139992,5.537674944156599,2.5038633816227783e-214,8.326352371250567e-213,0.015
25,9786,7554,50000,3737,7529,0.15108,0.4963474565015274,0.3452674565015274,5.537510445188454,0.0,0.0,0.278
11,4372,3352,50000,2143,7529,0.06704,0.284632753353699,0.217592753353699,5.537131536104831,0.0,0.0,0.087
25,7319,1311,50000,976,7529,0.02622,0.1296320892548811,0.1034120892548811,5.531434994109522,1.0490681656596683e-282,4.325682445846174e-281,0.046
10,10009,7256,50000,3646,7529,0.14512,0.4842608580156727,0.3391408580156727,5.531299325559268,0.0,0.0,0.189
20,1174,4999,50000,2865,7529,0.09998,0.3805286226590517,0.2805486226590516,5.529745099963389,0.0,0.0,0.099
11,15567,1060,50000,805,7529,0.0212,0.1069199096825607,0.0857199096825607,5.527468487984466,4.596156750217073e-235,1.6408726425448118e-233,0.013
13,9752,48428,50000,7485,7529,0.96856,0.994155930402444,0.0255959304024439,5.521983901124068,1.0161932070591957e-49,1.2165759291661636e-48,1.0
9,14017,1494,50000,1094,7529,0.02988,0.1453048213574179,0.1154248213574179,5.519676634536072,1.919848006e-314,8.55196625475e-313,0.039
9,13680,2795,50000,1854,7529,0.0559,0.2462478416788418,0.1903478416788418,5.517597976247704,0.0,0.0,0.051
9,7743,1464,50000,1074,7529,0.02928,0.1426484260858015,0.1133684260858015,5.516084875112697,7.788392157230193e-309,3.4136541256359157e-307,0.068
7,1443,3550,50000,2232,7529,0.071,0.2964537123123921,0.225453712312392,5.513426414632784,0.0,0.0,0.06
7,5835,3270,50000,2096,7529,0.0654,0.2783902244654004,0.2129902244654004,5.51314737044148,0.0,0.0,0.27
2,6230,36919,50000,7074,7529,0.73838,0.9395670075707264,0.2011870075707265,5.508643603207378,0.0,0.0,0.8
9,14894,4018,50000,2445,7529,0.08036,0.3247443219551069,0.2443843219551069,5.503655560207235,0.0,0.0,0.063
24,13527,739,50000,574,7529,0.01478,0.0762385442953911,0.0614585442953911,5.501404057983422,4.5828984412447006e-169,1.2618715077210153e-167,0.015
10,3734,2816,50000,1860,7529,0.05632,0.2470447602603267,0.1907247602603267,5.49754245578024,0.0,0.0,0.096
13,14997,1478,50000,1079,7529,0.02956,0.1433125249037056,0.1137525249037056,5.491942599993706,4.882502997046545e-309,2.140662985481552e-307,0.032
18,15831,5555,50000,3062,7529,0.1111,0.4066941160844733,0.2955941160844734,5.484386853729027,0.0,0.0,0.426
11,4516,1060,50000,799,7529,0.0212,0.1061229911010758,0.0849229911010758,5.4813787883035685,9.457463928602674e-232,3.337250094567496e-230,0.015
8,10623,9562,50000,4250,7529,0.19124,0.5644839952184885,0.3732439952184885,5.481361460579672,0.0,0.0,0.147
13,11831,2096,50000,1456,7529,0.04192,0.1933855757736751,0.1514655757736751,5.479470513334582,0.0,0.0,0.075
2,2080,22753,50000,6178,7529,0.45506,0.820560499402311,0.365500499402311,5.476115252190331,0.0,0.0,0.281
16,14383,7780,50000,3781,7529,0.1556,0.5021915260990836,0.3465915260990836,5.474515971500138,0.0,0.0,0.134
16,481,1467,50000,1068,7529,0.02934,0.1418515075043166,0.1125115075043166,5.468629932813809,6.014020311057882e-305,2.6178994769933384e-303,0.053
25,15619,20122,50000,5921,7529,0.40244,0.7864258201620401,0.3839858201620401,5.467507594222506,0.0,0.0,0.608
14,13466,10416,50000,4440,7529,0.20832,0.5897197502988445,0.3813997502988445,5.462403384687452,0.0,0.0,0.368
6,10171,49568,50000,7517,7529,0.99136,0.99840616283703,0.00704616283703,5.459409296320207,1.3326330594481518e-14,8.967952499896709e-14,1.0
12,485,1317,50000,968,7529,0.02634,0.1285695311462345,0.1022295311462345,5.453770740033633,3.710885629363374e-277,1.5066506899911626e-275,0.036
13,6846,1835,50000,1295,7529,0.0367,0.1720015938371629,0.1353015938371629,5.452535056502139,0.0,0.0,0.023
11,9926,1017,50000,765,7529,0.02034,0.1016071191393279,0.0812671191393279,5.447312162777432,4.044878303819991e-221,1.3771207156125758e-219,0.015
21,11945,1004,50000,756,7529,0.02008,0.1004117412671005,0.0803317412671005,5.447128656494647,1.2893027694660586e-218,4.345457322163379e-217,0.021
15,6688,25016,50000,6362,7529,0.50032,0.8449993359011821,0.3446793359011821,5.44461169530164,0.0,0.0,0.394
15,4605,3282,50000,2083,7529,0.06564,0.2766635675388498,0.2110235675388498,5.444491179589848,0.0,0.0,0.148
21,13304,1132,50000,843,7529,0.02264,0.1119670606986319,0.0893270606986319,5.443012613244911,1.6414872850307055e-242,6.002122915249099e-241,0.035
