layer,feature,fire_fraction
14,12754,0.062
14,12833,0.064
14,12843,0.081
14,12885,0.959
14,12924,0.035
14,12951,0.043
14,12955,0.085
14,12957,0.307
14,12965,0.498
14,13043,0.036
14,13066,0.98
14,13095,0.758
14,13101,0.045
14,13108,0.206
14,13139,0.124
14,13146,0.534
14,13164,0.016
14,13166,0.024
14,13179,0.269
14,13220,1.0
14,13223,0.997
14,13247,0.02
14,13249,0.169
14,13261,0.118
14,13282,0.996
14,13294,0.015
14,13316,0.776
14,13419,0.066
14,13466,0.368
14,13467,0.132
14,13470,0.184
14,13503,0.022
14,13513,0.317
14,13520,0.878
14,13571,0.025
14,13631,0.047
14,13663,0.08
14,13670,0.036
14,13721,0.059
14,13750,0.436
14,13753,0.085
14,13810,0.841
14,13873,0.02
14,13934,0.503
14,13978,0.093
14,14015,0.035
14,14024,0.077
14,14031,0.591
14,14043,0.601
14,14061,0.432
14,14094,0.022
14,14110,0.061
14,14167,0.056
14,14176,0.141
14,14191,0.155
14,14199,0.137
14,14201,0.019
14,14215,0.363
14,14276,0.19
14,14322,0.188
14,14330,0.059
14,14339,0.025
14,14342,0.029
14,14344,0.075
14,14386,0.284
14,14436,0.015
14,14446,0.015
14,14468,0.095
14,14477,0.363
14,14520,0.059
14,14533,0.907
14,14576,0.851
14,14623,0.249
14,14661,0.024
14,14663,0.083
14,14739,0.048
14,14762,0.412
14,14788,0.989
14,14878,0.278
14,14922,0.294
14,14929,0.066
14,14950,0.189
14,14966,0.019
14,14983,0.121
14,14986,0.012
14,15021,0.018
14,15038,0.093
14,15090,0.175
14,15097,0.02
14,15166,0.075
14,15222,0.015
14,15257,0.273
14,15324,0.244
14,15338,0.031
14,15364,0.341
14,15388,0.231
14,15424,0.055
14,15433,0.487
14,15440,0.929
14,15453,0.365
14,15464,0.241
14,15496,0.986
14,15572,0.083
14,15616,0.036
14,15634,0.83
14,15655,0.972
14,15756,0.012
14,15777,0.733
14,15859,0.105
14,15860,0.018
14,15898,0.045
14,15924,0.996
14,15948,0.016
14,16020,0.07
14,16053,0.061
14,16076,0.633
14,16077,0.209
14,16086,0.139
14,16113,0.046
14,16129,0.109
14,16133,0.133
14,16145,0.092
14,16153,0.49
14,16177,0.052
14,16229,0.349
14,16300,0.715
14,16332,0.092
14,16338,0.379
14,16372,0.109
14,16377,0.996
15,81,0.255
15,114,0.049
15,150,0.101
15,164,0.096
15,220,0.767
15,329,0.68
15,388,0.508
15,451,0.09
15,459,0.724
15,477,0.119
15,664,0.203
15,669,0.032
15,867,0.127
15,909,0.607
15,910,0.181
15,930,0.407
15,991,0.027
15,1038,0.947
15,1057,0.908
15,1098,0.873
15,1186,0.591
15,1206,0.076
15,1281,0.108
15,1412,0.545
15,1465,0.377
15,1480,0.681
15,1513,0.018
15,1518,0.083
15,1534,0.062
15,1690,0.018
15,1698,0.556
15,1827,0.157
15,1873,0.72
15,1891,0.047
15,1912,0.034
15,1925,0.296
15,1978,1.0
15,1987,0.367
15,2006,0.023
15,2033,0.111
15,2045,0.678
15,2082,0.061
15,2110,0.557
15,2135,0.071
15,2197,0.981
15,2227,0.116
15,2288,0.386
15,2356,0.038
15,2418,0.081
15,2451,0.038
15,2506,0.095
15,2515,0.952
15,2530,0.055
15,2543,0.101
15,2578,0.134
15,2616,0.22
15,2650,0.58
15,2657,0.307
15,2671,0.1
15,2672,0.333
15,2696,0.017
15,2723,0.011
15,2831,0.07
15,2848,0.382
15,2851,0.289
15,2860,1.0
15,2882,0.973
15,2929,0.405
15,2978,0.062
15,3020,0.11
15,3071,0.169
15,3128,0.038
15,3131,0.109
15,3208,0.198
15,3222,0.604
15,3255,0.192
15,3283,0.157
15,3362,0.972
15,3404,0.034
15,3417,0.06
15,3455,0.154
15,3494,0.058
15,3531,0.027
15,3532,0.1
15,3542,0.217
15,3601,0.558
15,3677,0.034
15,3760,0.11
15,3778,0.015
15,3812,0.038
15,3858,0.012
15,3917,0.266
15,3935,0.056
15,4102,0.181
15,4186,0.01
15,4240,0.03
15,4426,0.035
15,4489,0.261
15,4510,0.082
15,4538,0.023
15,4605,0.148
15,4610,0.012
15,4694,0.919
15,4822,1.0
15,4843,0.111
15,4879,0.926
15,4924,0.035
15,5021,0.086
15,5041,0.015
15,5074,0.015
15,5126,0.99
15,5207,0.918
15,5266,0.076
15,5287,0.186
15,5392,0.279
15,5436,0.744
15,5459,0.147
15,5557,0.351
15,5587,0.404
15,5745,0.045
15,5746,0.028
15,5761,0.025
15,5766,0.107
15,5798,0.05
15,5801,0.102
15,5843,0.177
15,6020,0.02
15,6026,0.72
15,6047,0.028
15,6078,0.018
15,6079,0.45
15,6125,0.426
15,6127,0.583
15,6166,0.997
15,6225,0.058
15,6347,0.078
15,6374,0.18
15,6409,0.012
15,6422,0.243
15,6424,0.845
15,6468,0.168
15,6472,0.98
15,6629,0.024
15,6632,0.171
15,6678,0.012
15,6680,0.179
15,6688,0.394
15,6721,0.494
15,6783,0.033
15,6808,0.394
15,6812,1.0
15,6875,0.955
15,6888,0.174
15,6944,0.985
15,6981,0.177
15,7000,0.983
15,7035,0.294
15,7044,0.02
15,7064,0.088
15,7096,0.144
15,7097,0.03
15,7107,0.042
15,7205,0.039
15,7219,0.018
15,7229,0.095
15,7382,0.029
15,7405,0.09
15,7434,0.06
15,7447,0.277
15,7458,0.132
15,7469,0.035
15,7567,0.997
15,7674,0.016
15,7695,0.083
15,7716,0.052
15,7777,0.09
15,7789,0.162
15,7792,0.569
15,7802,0.063
15,7817,0.035
15,7841,0.035
15,7948,0.015
15,7949,0.225
15,7957,0.939
15,8066,0.996
15,8128,0.087
15,8253,0.039
15,8365,0.135
15,8385,0.021
15,8599,0.044
15,8658,0.08
15,8674,0.014
15,8708,0.096
15,8714,0.139
15,8739,0.272
15,8761,0.425
15,8795,0.074
15,8867,0.057
15,8876,0.035
15,8889,0.937
15,8901,0.116
15,8918,0.044
15,8929,0.133
15,8945,0.339
15,8948,0.133
15,8972,0.038
15,9086,0.071
15,9110,0.977
15,9119,0.024
15,9210,0.033
15,9224,0.512
15,9274,0.138
15,9291,0.066
15,9308,0.521
15,9317,0.056
15,9329,0.541
15,9353,0.393
15,9388,0.048
15,9466,0.069
15,9475,0.219
15,9533,0.012
15,9545,0.095
15,9557,0.17
15,9602,0.291
15,9653,0.163
15,9678,0.02
15,9708,0.015
15,9742,0.015
15,9784,0.204
15,9838,0.204
15,9871,0.996
15,9942,0.491
15,9963,0.026
15,10024,0.997
15,10101,0.021
15,10123,0.954
15,10166,0.743
15,10209,0.048
15,10348,0.233
15,10364,0.218
15,10443,0.203
15,10486,0.177
15,10523,0.103
15,10532,0.048
15,10590,0.044
15,10671,0.253
15,10774,0.171
15,10840,1.0
15,10883,0.718
15,10900,0.321
15,10942,0.171
15,11052,0.127
15,11145,0.031
15,11175,0.079
15,11182,0.606
15,11264,0.271
15,11272,0.01
15,11333,0.311
15,11427,0.156
15,11457,0.17
15,11542,0.083
15,11552,0.112
15,11561,0.433
15,11567,0.156
15,11662,0.078
15,11813,0.967
15,11840,0.131
15,11845,0.163
15,11902,0.2
15,11943,0.04
15,11956,0.02
15,11968,0.052
15,12086,0.375
15,12130,0.444
15,12186,0.012
15,12286,0.068
15,12287,0.462
15,12312,0.298
15,12470,0.631
15,12556,0.966
15,12589,0.831
15,12593,0.335
15,12708,0.099
15,12742,0.218
15,12756,0.021
15,12889,0.073
15,12922,0.211
15,12951,0.064
15,12952,0.145
15,12957,0.047
15,12964,0.349
15,13044,0.158
15,13058,0.237
15,13105,0.012
15,13173,0.015
15,13189,0.143
15,13263,0.488
15,13353,0.062
15,13485,0.407
15,13498,0.016
15,13540,0.397
15,13604,0.044
15,13676,0.041
15,13711,0.1
15,13739,0.068
15,13766,0.107
15,13782,0.122
15,13796,0.023
15,13803,0.206
15,13876,0.019
15,13879,0.063
15,13910,0.06
15,14049,0.04
15,14060,0.135
15,14100,0.441
15,14166,0.015
15,14234,0.98
15,14247,0.182
15,14361,0.135
15,14376,0.514
15,14412,0.291
15,14420,0.046
15,14441,0.099
15,14573,0.982
15,14622,0.022
15,14641,0.016
15,14654,0.904
15,14659,0.529
15,14704,0.035
15,14879,0.023
15,15181,0.229
15,15185,0.225
15,15238,0.014
15,15258,0.018
15,15271,0.862
15,15370,0.024
15,15520,0.325
15,15531,0.046
15,15574,0.191
15,15588,0.06
15,15664,0.021
15,15734,0.884
15,15742,0.015
15,15756,0.656
15,15790,0.768
15,16028,0.016
15,16037,0.235
15,16057,0.753
15,16172,0.126
15,16176,0.015
15,16181,0.056
15,16226,0.012
15,16280,0.608
15,16382,0.249
16,57,0.083
16,140,0.832
16,184,0.152
16,284,0.576
16,355,0.234
16,361,0.099
16,402,0.969
16,481,0.053
16,501,0.015
16,640,0.154
16,646,0.071
16,660,0.055
16,720,0.042
16,786,0.307
16,823,0.093
16,847,0.419
16,865,0.35
16,899,0.028
16,945,0.02
16,987,0.015
16,1195,0.012
16,1299,0.027
16,1311,0.075
16,1357,0.641
16,1503,0.058
16,1556,0.085
16,1664,0.294
16,1748,0.066
16,1760,0.796
16,1779,0.083
16,1789,0.171
16,2079,0.11
16,2091,0.295
16,2102,0.184
16,2105,0.917
16,2157,0.09
16,2245,0.265
16,2289,0.015
16,2455,0.308
16,2538,0.018
16,2549,0.643
16,2759,0.153
16,2766,0.014
16,2846,0.126
16,2864,0.887
16,2918,0.627
16,2939,0.989
16,3070,0.113
16,3129,0.116
16,3263,0.058
16,3305,0.904
16,3327,0.054
16,3461,0.026
16,3518,0.978
16,3593,0.126
16,3707,0.075
16,3720,0.124
16,3761,0.099
16,3863,1.0
16,3867,0.582
16,3870,0.023
16,3908,0.014
16,3924,0.015
16,3983,0.248
16,4034,0.247
16,4101,0.994
16,4164,0.206
16,4218,0.192
16,4229,0.027
16,4242,0.98
16,4355,0.201
16,4387,0.202
16,4521,0.299
16,4617,0.068
16,4644,0.758
16,4645,0.197
16,4848,0.76
16,5051,0.982
16,5105,0.097
16,5155,0.144
16,5267,0.075
16,5276,0.649
16,5287,0.784
16,5325,0.029
16,5326,0.263
16,5367,0.015
16,5380,0.126
16,5409,0.948
16,5459,0.403
16,5471,0.093
16,5593,0.098
16,5614,0.014
16,5648,0.149
16,5815,0.924
16,5865,0.174
16,6340,0.1
16,6543,0.016
16,6593,0.112
16,6678,0.066
16,6812,0.066
16,6833,0.957
16,6893,0.85
16,6898,0.167
16,6910,0.469
16,7140,0.135
16,7270,0.101
16,7288,0.036
16,7331,0.098
16,7358,0.198
16,7420,0.233
16,7496,0.015
16,7576,0.143
16,7786,0.353
16,7867,0.057
16,7885,0.107
16,7934,0.015
16,7935,0.081
16,8071,0.467
16,8077,0.951
16,8078,0.208
16,8096,0.516
16,8098,0.436
16,8230,0.03
16,8252,0.445
16,8300,0.015
16,8370,0.303
16,8408,0.116
16,8482,0.776
16,8552,0.259
16,8631,0.255
16,8642,1.0
16,8798,0.089
16,8852,0.328
16,8868,0.057
16,9057,0.042
16,9213,0.266
16,9237,0.014
16,9288,0.015
16,9299,0.288
16,9426,0.757
16,9442,0.74
16,9462,0.253
16,9492,0.016
16,9607,0.083
16,9627,0.227
16,9764,0.27
16,9823,0.975
16,9824,0.124
16,10235,0.263
16,10347,0.979
16,10589,0.051
16,10660,0.986
16,10815,0.043
16,10851,0.074
16,10860,0.272
16,10902,0.997
16,10931,0.15
16,10945,0.015
16,10969,0.025
16,11099,0.055
16,11211,0.214
16,11340,0.057
16,11443,0.012
16,11544,0.028
16,11648,0.09
16,11668,0.03
16,11685,0.024
16,11782,0.116
16,11844,0.046
16,11910,0.126
16,11934,0.122
16,12013,0.98
16,12109,0.475
16,12143,0.12
16,12180,0.707
16,12236,0.226
16,12276,0.019
16,12283,0.182
16,12304,0.096
16,12428,0.027
16,12480,0.058
16,12529,0.035
16,12645,0.048
16,12721,0.777
16,12800,0.964
16,13050,0.347
16,13106,0.245
16,13117,0.33
16,13125,0.232
16,13128,0.219
16,13155,0.233
16,13156,0.584
16,13195,0.254
16,13294,0.117
16,13375,0.996
16,13397,0.163
16,13457,0.104
16,13483,0.055
16,13573,0.219
16,13633,0.167
16,13636,0.989
16,13643,0.024
16,13704,0.649
16,13751,0.038
16,13820,0.266
16,13848,0.253
16,13854,0.303
16,13882,0.068
16,13912,0.212
16,13922,0.027
16,13957,0.504
16,13973,0.015
16,14131,0.013
16,14138,1.0
16,14174,0.29
16,14188,0.357
16,14208,0.429
16,14236,0.116
16,14329,0.973
16,14383,0.134
16,14691,0.33
16,14759,0.412
16,14799,0.084
16,14883,0.628
16,14891,0.257
16,14899,0.43
16,14942,0.448
16,15103,0.019
16,15186,0.169
16,15187,0.954
16,15200,0.623
16,15301,0.123
16,15320,0.773
16,15475,0.121
16,15479,0.781
16,15530,0.283
16,15564,0.862
16,15577,0.443
16,15642,0.068
16,15762,0.995
16,15916,0.179
16,16253,0.286
16,16263,0.629
17,30,0.487
17,39,0.095
17,67,0.034
17,79,0.14
17,101,0.777
17,169,0.015
17,176,0.418
17,188,0.662
17,197,0.113
17,258,0.253
17,570,0.718
17,645,0.37
17,688,0.059
17,755,0.108
17,764,0.317
17,923,0.055
17,972,0.037
17,984,0.347
17,1096,0.029
17,1118,0.274
17,1176,0.456
17,1195,0.126
17,1262,0.886
17,1300,0.915
17,1306,0.627
17,1414,0.139
17,1501,0.032
17,1531,0.039
17,1593,0.283
17,1606,0.021
17,1661,0.06
17,1682,0.399
17,1909,0.01
17,1986,0.14
17,2004,0.526
17,2016,1.0
17,2069,0.997
17,2080,0.229
17,2301,0.772
17,2324,0.546
17,2380,0.11
17,2398,0.622
17,2468,0.088
17,2523,0.335
17,2568,0.143
17,2614,1.0
17,2846,0.027
17,2979,0.492
17,3099,0.342
17,3148,0.032
17,3152,0.996
17,3347,0.284
17,3412,0.289
17,3459,0.263
17,3532,0.872
17,3712,0.882
17,3850,0.163
17,3882,0.581
17,3953,0.506
17,4111,0.087
17,4144,0.11
17,4324,1.0
17,4337,0.012
17,4469,0.52
17,4498,0.064
17,4560,0.103
17,4567,0.276
17,4612,0.308
17,4722,0.061
17,4752,0.105
17,5038,0.965
17,5085,0.932
17,5108,0.327
17,5137,0.069
17,5313,0.313
17,5330,0.119
17,5388,0.06
17,5590,0.524
17,5626,0.23
17,5663,0.16
17,5710,0.137
17,5713,0.308
17,5869,0.851
17,5941,0.476
17,6052,0.215
17,6060,0.073
17,6110,0.084
17,6126,0.285
17,6294,0.55
17,6371,0.235
17,6417,0.98
17,6485,0.303
17,6536,0.124
17,6554,0.024
17,6618,0.533
17,6800,0.994
17,7037,0.128
17,7066,0.39
17,7079,0.913
17,7146,0.337
17,7169,0.28
17,7252,0.122
17,7360,0.272
17,7393,0.879
17,7427,0.015
17,7548,0.98
17,7713,0.21
17,7742,0.179
17,7803,0.151
17,7825,0.185
17,7954,0.271
17,7973,0.526
17,8114,0.081
17,8203,0.42
17,8209,0.313
17,8225,0.269
17,8228,0.581
17,8242,0.094
17,8267,0.041
17,8382,0.305
17,8389,0.093
17,8437,0.197
17,8552,0.154
17,8830,0.611
17,8863,0.257
17,8949,0.018
17,8963,0.28
17,8991,0.6
17,9161,0.035
17,9237,0.596
17,9252,0.194
17,9267,0.883
17,9288,0.029
17,9356,0.024
17,9470,0.018
17,9585,0.931
17,9744,0.111
17,9778,0.02
17,9877,0.534
17,9996,0.05
17,9997,0.284
17,10052,0.175
17,10561,0.194
17,10568,0.672
17,10616,0.016
17,10683,0.973
17,10709,0.948
17,10812,0.101
17,10844,0.029
17,10995,0.087
17,11094,0.855
17,11130,0.043
17,11141,0.112
17,11176,0.516
17,11244,0.103
17,11275,0.043
17,11278,0.012
17,11299,0.987
17,11308,0.978
17,11344,0.807
17,11397,0.206
17,11540,0.937
17,11569,0.226
17,11583,0.028
17,11738,0.138
17,11774,0.07
17,11868,0.069
17,12066,0.046
17,12150,0.804
17,12334,0.014
17,12365,0.147
17,12377,0.437
17,12400,0.077
17,12503,0.841
17,12553,0.052
17,12563,0.174
17,13056,0.218
17,13137,0.11
17,13141,0.113
17,13144,1.0
17,13164,0.021
17,13212,0.049
17,13364,0.279
17,13416,0.142
17,13429,0.027
17,13459,0.454
17,13714,0.248
17,13863,0.463
17,13864,0.142
17,13882,0.236
17,13917,0.833
17,13957,0.486
17,13963,0.015
17,13967,0.107
17,14095,0.25
17,14239,0.067
17,14289,0.123
17,14322,0.122
17,14395,0.057
17,14439,0.263
17,14475,1.0
17,14577,0.25
17,14660,0.539
17,14751,0.047
17,14779,0.044
17,14780,0.457
17,14802,0.014
17,14906,0.037
17,15001,0.02
17,15038,0.015
17,15141,0.057
17,15190,0.258
17,15303,0.027
17,15613,0.123
17,15663,0.546
17,15749,0.181
17,15754,0.297
17,15779,0.071
17,15882,0.989
17,15886,0.245
17,15916,0.13
17,15964,0.454
17,16027,0.106
17,16028,0.034
17,16053,0.346
17,16296,0.337
17,16304,0.401
17,16356,0.154
17,16376,0.043
18,76,0.462
18,100,0.029
18,161,0.04
18,176,0.124
18,220,0.15
18,254,0.17
18,432,0.452
18,439,0.997
18,654,0.192
18,682,0.226
18,732,0.07
18,924,0.095
18,1005,0.626
18,1032,0.026
18,1040,0.039
18,1182,0.112
18,1220,0.269
18,1266,0.082
18,1406,0.439
18,1489,0.242
18,1532,0.459
18,1660,0.7
18,1663,0.205
18,1769,0.693
18,1792,0.098
18,1904,0.994
18,1981,0.419
18,2059,0.026
18,2118,0.171
18,2244,0.283
18,2255,0.042
18,2402,0.077
18,2494,0.106
18,2590,0.038
18,2596,0.404
18,2779,0.098
18,2830,0.974
18,2842,0.129
18,2881,0.013
18,2919,0.328
18,3066,0.214
18,3098,0.986
18,3123,0.27
18,3230,0.31
18,3325,0.254
18,3333,0.442
18,3461,0.167
18,3474,0.994
18,3483,0.226
18,3511,0.034
18,3541,0.056
18,3586,0.08
18,3877,0.874
18,3942,0.911
18,4016,0.434
18,4238,0.24
18,4291,0.131
18,4298,0.142
18,4496,0.478
18,4566,0.086
18,4607,0.068
18,4643,0.339
18,4659,0.051
18,4667,0.997
18,4675,0.704
18,4695,0.325
18,4698,0.064
18,4775,0.107
18,4896,0.501
18,4942,0.045
18,4950,0.078
18,5000,0.445
18,5135,0.992
18,5274,0.061
18,5410,0.072
18,5445,0.181
18,5454,0.392
18,5463,0.021
18,5511,0.823
18,5661,0.853
18,5800,0.906
18,5859,0.092
18,5894,0.126
18,5921,0.411
18,5937,0.112
18,6150,0.012
18,6322,0.547
18,6497,0.027
18,6506,0.109
18,6937,0.291
18,6959,0.02
18,6989,0.01
18,7053,0.151
18,7200,0.477
18,7232,0.62
18,7315,0.036
18,7356,0.041
18,7403,0.124
18,7485,0.168
18,7500,0.322
18,7521,0.403
18,7568,0.087
18,7649,0.754
18,7811,0.064
18,7921,0.494
18,7932,0.191
18,8040,0.369
18,8077,0.059
18,8080,0.305
18,8146,0.01
18,8172,0.226
18,8189,0.46
18,8223,0.095
18,8295,0.172
18,8306,0.135
18,8433,0.349
18,8435,0.01
18,8437,0.94
18,8579,0.048
18,8620,0.073
18,8732,0.016
18,8847,0.112
18,8881,0.267
18,8883,0.715
18,8984,0.816
18,8987,0.048
18,9164,0.129
18,9427,0.551
18,9431,0.137
18,9446,0.06
18,9518,0.901
18,9597,0.236
18,9695,0.103
18,9710,0.242
18,9791,0.301
18,9857,0.032
18,9891,0.978
18,10002,0.568
18,10019,0.556
18,10087,0.346
18,10103,0.171
18,10134,0.883
18,10148,0.332
18,10175,0.228
18,10278,0.12
18,10490,0.188
18,10537,0.235
18,10574,0.036
18,10674,0.275
18,10744,0.126
18,10779,0.055
18,10818,0.253
18,11063,0.064
18,11179,0.038
18,11231,0.063
18,11279,0.024
18,11299,0.993
18,11328,0.053
18,11361,0.022
18,11402,0.421
18,11438,0.279
18,11471,0.666
18,11715,0.263
18,11748,0.679
18,11907,0.014
18,12025,0.015
18,12059,0.914
18,12140,0.546
18,12359,0.012
18,12376,1.0
18,12389,0.29
18,12420,0.032
18,12491,0.033
18,12556,0.184
18,12611,0.064
18,12614,0.35
18,12675,0.011
18,12706,0.414
18,12751,0.483
18,12834,0.224
18,12912,0.096
18,12968,0.623
18,13091,0.025
18,13155,0.71
18,13159,0.067
18,13195,0.034
18,13231,0.103
18,13248,0.468
18,13308,0.046
18,13392,0.235
18,13540,0.15
18,13558,0.012
18,13581,0.064
18,13702,0.685
18,13720,0.246
18,13935,0.365
18,13962,0.984
18,13975,0.194
18,14288,0.126
18,14396,0.217
18,14416,0.101
18,14419,0.165
18,14456,0.517
18,14513,0.996
18,14531,0.092
18,14594,0.14
18,14607,0.034
18,14672,0.12
18,14684,0.541
18,14707,0.374
18,14773,0.056
18,14797,0.088
18,14842,0.097
18,14855,0.209
18,14861,0.777
18,14868,0.104
18,14941,0.31
18,14966,0.237
18,14999,0.179
18,15044,0.121
18,15057,0.063
18,15086,0.083
18,15204,0.213
18,15226,0.031
18,15260,0.103
18,15265,0.167
18,15367,0.105
18,15416,0.173
18,15417,0.422
18,15472,0.164
18,15525,0.078
18,15576,0.366
18,15585,0.411
18,15716,0.042
18,15722,0.111
18,15724,0.043
18,15760,0.87
18,15762,0.774
18,15779,0.042
18,15831,0.426
18,15987,0.146
18,16041,0.182
18,16042,0.399
18,16046,0.112
18,16048,0.103
18,16054,0.894
18,16069,0.028
18,16140,0.144
18,16194,0.041
18,16283,0.015
18,16318,0.083
18,16324,0.177
18,16332,0.429
19,58,0.561
19,75,0.055
19,131,0.867
19,142,0.414
19,150,0.012
19,164,0.747
19,278,0.16
19,506,0.284
19,589,0.021
19,695,1.0
19,961,0.236
19,996,0.306
19,1058,0.865
19,1070,0.414
19,1237,0.195
19,1241,0.213
19,1250,0.128
19,1264,0.168
19,1279,0.55
19,1603,0.15
19,1816,0.972
19,2343,0.113
19,2406,0.082
19,2427,0.394
19,2515,1.0
19,2525,0.083
19,2553,0.482
19,2585,0.255
19,2592,0.271
19,2644,0.895
19,2677,0.367
19,2679,0.028
19,2725,0.064
19,2734,0.03
19,2852,0.952
19,2878,0.183
19,2916,0.492
19,2953,0.34
19,3184,0.148
19,3185,0.068
19,3196,0.166
19,3202,0.226
19,3348,0.2
19,3463,0.506
19,3480,0.321
19,3523,0.266
19,3593,0.161
19,3690,0.01
19,3716,0.113
19,3749,0.3
19,3806,0.066
19,3887,0.491
19,3946,0.11
19,3981,0.02
19,4055,0.404
19,4195,0.951
19,4261,0.166
19,4300,0.406
19,4354,0.129
19,4489,0.435
19,4517,0.177
19,4570,0.964
19,4677,0.2
19,4764,0.044
19,4813,0.204
19,4861,0.666
19,4934,0.365
19,4989,0.139
19,5029,0.012
19,5260,0.399
19,5382,0.012
19,5498,0.971
19,5556,1.0
19,5892,0.753
19,6069,0.012
19,6173,0.466
19,6216,0.132
19,6257,0.025
19,6388,0.177
19,6571,0.27
19,6623,0.541
19,6636,0.022
19,6772,0.121
19,6811,0.086
19,6842,0.142
19,6911,0.475
19,6965,0.045
19,7063,0.425
19,7095,0.776
19,7098,0.233
19,7153,0.062
19,7167,0.405
19,7209,0.05
19,7283,0.108
19,7290,0.499
19,7307,0.733
19,7421,0.412
19,7496,0.06
19,7561,0.04
19,7684,0.732
19,7696,0.679
19,7872,0.539
19,7946,0.206
19,8011,0.036
19,8029,0.013
19,8032,0.542
19,8066,0.161
19,8108,0.117
19,8336,0.077
19,8350,0.226
19,8857,0.065
19,8976,0.168
19,9035,0.529
19,9067,0.386
19,9571,0.103
19,9606,0.838
19,9701,0.012
19,9786,0.055
19,9790,0.734
19,9803,0.12
19,9857,0.214
19,9890,0.905
19,9947,0.078
19,10093,0.015
19,10204,0.196
19,10259,0.377
19,10306,0.449
19,10343,1.0
19,10358,0.128
19,10403,0.015
19,10600,0.03
19,10652,0.489
19,10693,0.431
19,10701,0.254
19,10769,0.071
19,10820,0.037
19,10972,0.018
19,11015,0.38
19,11027,0.071
19,11063,0.113
19,11119,0.08
19,11890,0.038
19,11925,0.424
19,11984,0.197
19,12208,0.122
19,12264,1.0
19,12434,0.956
19,12462,0.079
19,12543,0.148
19,12545,1.0
19,12601,0.083
19,12658,0.015
19,12708,0.337
19,12777,0.17
19,12805,0.012
19,12885,0.25
19,12914,1.0
19,13117,0.306
19,13254,0.071
19,13313,0.12
19,13373,0.132
19,13417,0.049
19,13756,0.078
19,13839,0.332
19,13891,0.02
19,13907,0.157
19,14068,0.12
19,14175,0.015
19,14194,0.525
19,14219,0.015
19,14543,0.166
19,14558,0.742
19,14812,0.236
19,14831,0.099
19,14861,0.11
19,15007,0.277
19,15017,0.047
19,15142,0.415
19,15182,0.026
19,15185,0.178
19,15189,0.185
19,15334,0.348
19,15511,0.122
19,15526,0.903
19,15636,0.766
19,15647,0.468
19,15725,0.946
19,15749,0.369
19,15785,0.994
19,15826,0.493
19,15837,0.828
19,15847,0.496
19,15853,0.03
19,15870,0.31
19,15917,0.131
19,15934,0.897
19,16003,0.16
19,16031,0.101
19,16289,0.175
19,16343,0.477
20,6,0.036
20,8,0.209
20,19,0.087
20,86,0.103
20,91,0.056
20,315,0.344
20,358,0.023
20,375,0.15
20,378,0.298
20,394,0.142
20,410,0.2
20,424,0.036
20,429,0.01
20,431,0.065
20,450,0.084
20,457,0.508
20,477,0.228
20,482,0.035
20,582,0.111
20,613,0.147
20,623,0.106
20,638,0.027
20,748,0.079
20,800,0.687
20,832,0.015
20,907,0.172
20,931,0.596
20,977,0.046
20,1000,0.15
20,1024,0.418
20,1051,0.275
20,1055,0.614
20,1101,0.202
20,1102,0.194
20,1174,0.099
20,1182,1.0
20,1198,0.118
20,1227,0.233
20,1288,0.051
20,1365,0.024
20,1366,0.951
20,1544,0.036
20,1569,0.171
20,1585,0.024
20,1660,0.215
20,1692,1.0
20,1701,1.0
20,1708,0.031
20,1719,0.753
20,1778,0.907
20,1786,0.014
20,1834,0.316
20,1912,0.117
20,1933,0.052
20,1939,0.015
20,2006,0.104
20,2013,0.042
20,2053,0.014
20,2088,0.056
20,2099,0.105
20,2297,0.086
20,2302,0.115
20,2408,0.947
20,2412,0.042
20,2427,0.458
20,2435,0.52
20,2511,0.199
20,2598,0.109
20,2689,0.322
20,2729,0.155
20,2733,0.48
20,2762,0.173
20,2845,0.029
20,2927,0.662
20,2994,0.054
20,3009,0.047
20,3016,0.091
20,3175,0.143
20,3199,0.073
20,3207,0.05
20,3227,0.077
20,3233,0.994
20,3235,0.056
20,3253,0.054
20,3290,0.156
20,3298,0.245
20,3368,0.177
20,3379,0.147
20,3482,0.92
20,3566,0.408
20,3651,0.214
20,3678,0.466
20,3743,0.726
20,3785,0.204
20,3790,0.153
20,3877,0.343
20,3884,0.026
20,3999,0.057
20,4001,0.168
20,4017,0.236
20,4044,0.237
20,4058,0.533
20,4101,0.378
20,4273,0.015
20,4329,0.103
20,4538,0.36
20,4592,0.027
20,4667,0.044
20,4686,0.527
20,4705,0.176
20,4714,0.25
20,4845,0.367
20,4887,0.042
20,5032,0.014
20,5192,0.195
20,5297,0.076
20,5309,0.115
20,5340,0.353
20,5349,0.952
20,5380,0.391
20,5440,0.09
20,5531,0.032
20,5642,0.081
20,5767,0.277
20,5837,0.078
20,5856,0.093
20,5893,0.464
20,5905,0.057
20,5955,0.09
20,6003,0.347
20,6008,0.316
20,6029,0.067
20,6036,0.215
20,6142,0.312
20,6145,0.089
20,6200,0.015
20,6252,0.053
20,6261,0.042
20,6277,0.152
20,6278,0.446
20,6306,0.908
20,6315,0.018
20,6484,0.365
20,6486,0.734
20,6497,0.06
20,6518,0.366
20,6521,0.042
20,6524,0.205
20,6532,0.022
20,6533,0.224
20,6563,0.368
20,6597,0.811
20,6629,0.176
20,6635,0.161
20,6642,0.145
20,6736,0.032
20,6738,0.622
