layer,feature,c_vqa,n_vqa,c_vsr,n_vsr,odds_ratio,p_raw,freq_vsr,freq_vqa,freq_diff,p_adj
7,12706,8237,1323088,50302,2701355,3.0288259507998814,0.0,0.0186210253743028,0.0062255874136867,0.0123954379606161,0.0
10,3489,10711,1323088,65119,2701355,3.0265790918387747,0.0,0.0241060504820728,0.0080954554799076,0.0160105950021652,0.0
25,14491,6679,1323088,40800,2701355,3.022507040633979,0.0,0.0151035313759206,0.0050480391326956,0.0100554922432249,0.0
8,387,18799,1323088,112637,2701355,3.0188074637350666,0.0,0.0416964819507247,0.0142084275573506,0.027488054393374,0.0
10,15055,6837,1323088,41701,2701355,3.018522808479777,0.0,0.0154370676938055,0.0051674567375714,0.010269610956234,0.0
9,11964,13825,1323088,83373,2701355,3.015924932327437,0.0,0.0308634000344271,0.0104490404266382,0.0204143596077888,0.0
8,8464,11948,1323088,72193,2701355,3.013225234210489,0.0,0.0267247362897508,0.009030389513018,0.0176943467767328,0.0
23,9677,17081,1323088,101742,2701355,2.9924285009606724,0.0,0.0376633208149243,0.012909950056232,0.0247533707586922,0.0
24,16247,11970,1323088,71716,2701355,2.9872223900618238,0.0,0.0265481582391059,0.0090470172807855,0.0175011409583203,0.0
22,11543,7024,1323088,42312,2701355,2.981471759861072,0.0,0.0156632504798517,0.0053087927635954,0.0103544577162563,0.0
10,15779,21552,1323088,127091,2701355,2.9814691520648124,0.0,0.0470471300514001,0.0162891659511687,0.0307579641002313,0.0
20,1230,8167,1323088,49077,2701355,2.97917537763091,0.0,0.0181675492484327,0.006172680879881,0.0119948683685517,0.0
9,12544,8691,1323088,52074,2701355,2.9726906912507416,0.0,0.0192769924722963,0.0065687240757984,0.0127082683964978,0.0
9,15684,10310,1323088,61480,2701355,2.9653988881718667,0.0,0.022758948749794,0.0077923766219631,0.0149665721278309,0.0
22,16188,24648,1323088,143611,2701355,2.9578138106965204,0.0,0.0531625795202777,0.0186291463606351,0.0345334331596426,0.0
14,6628,9642,1323088,57351,2701355,2.9547720491300984,0.0,0.0212304565671672,0.007287497127931,0.0139429594392361,0.0
0,2011,10407,1323088,61771,2701355,2.95177186947217,0.0,0.0228666724662252,0.0078656899616654,0.0150009825045598,0.0
4,1308,14070,1323088,83043,2701355,2.950755021997245,0.0,0.0307412391188866,0.0106342132949584,0.0201070258239281,0.0
25,12020,25818,1323088,149652,2701355,2.946864585109207,0.0,0.0553988646438546,0.0195134412828171,0.0358854233610374,0.0
22,13088,9059,1323088,53754,2701355,2.9449840084689423,0.0,0.0198989025877753,0.0068468612820915,0.0130520413056838,0.0
24,13212,35574,1323088,203127,2701355,2.942759986686389,0.0,0.0751944857303094,0.026887100480089,0.0483073852502204,0.0
6,15720,16923,1323088,99180,2701355,2.94176713377514,0.0,0.0367149078888187,0.0127905324513562,0.0239243754374625,0.0
8,1854,10886,1323088,64074,2701355,2.928584748395898,0.0,0.0237192075828611,0.008227721814422,0.0154914857684391,0.0
8,9883,16047,1323088,93596,2701355,2.9233794798999626,0.0,0.0346477971240359,0.0121284449711583,0.0225193521528775,0.0
21,15296,8548,1323088,50297,2701355,2.91764295950438,0.0,0.0186191744513401,0.0064606435853095,0.0121585308660306,0.0
10,880,12534,1323088,73124,2701355,2.909120002232134,0.0,0.0270693781454122,0.0094732927817348,0.0175960853636773,0.0
20,5636,13039,1323088,75912,2701355,2.9050331616655978,0.0,0.0281014527894334,0.0098549756327621,0.0182464771566713,0.0
12,13232,7601,1323088,44550,2701355,2.902043089518661,0.0,0.0164917235979721,0.0057448937636801,0.010746829834292,0.0
10,5686,14071,1323088,81600,2701355,2.8976758715291515,0.0,0.0302070627518412,0.0106349691025842,0.0195720936492569,0.0
8,13473,19111,1323088,109672,2701355,2.8873564528420825,0.0,0.0405988846338226,0.0144442395365992,0.0261546450972234,0.0
11,15710,25572,1323088,145031,2701355,2.8786772144885555,0.0,0.0536882416416946,0.0193275126068711,0.0343607290348234,0.0
22,14924,8198,1323088,47577,2701355,2.875503979076253,0.0,0.0176122723596121,0.0061961109162807,0.0114161614433314,0.0
25,1183,17725,1323088,101399,2701355,2.872187107642948,0.0,0.0375363474996807,0.0133966901672451,0.0241396573324356,0.0
20,1174,8467,1323088,48953,2701355,2.8655696642196067,0.0,0.0181216463589568,0.0063994231676199,0.0117222231913369,0.0
13,9163,8167,1323088,47163,2701355,2.860923152532895,0.0,0.0174590159382976,0.006172680879881,0.0112863350584166,0.0
9,38,9737,1323088,55823,2701355,2.846136942012155,0.0,0.0206648145097552,0.0073592988523817,0.0133055156573735,0.0
10,3902,11923,1323088,68062,2701355,2.842348500959877,0.0,0.0251955037379389,0.0090114943223731,0.0161840094155658,0.0
13,2429,9027,1323088,51441,2701355,2.8258539130433222,0.0,0.019042665625214,0.0068226754380661,0.0122199901871479,0.0
8,5387,33753,1323088,186045,2701355,2.825399591361307,0.0,0.0688709925204203,0.0255107747935133,0.0433602177269069,0.0
19,2800,18553,1323088,104338,2701355,2.824940507333185,0.0,0.0386243200171765,0.0140224988814047,0.0246018211357718,0.0
8,4342,8731,1323088,49755,2701355,2.824737363241819,0.0,0.0184185344021796,0.0065989563808303,0.0118195780213493,0.0
23,8372,22891,1323088,127634,2701355,2.8167565196088717,0.0,0.0472481402851531,0.0173011923621104,0.0299469479230427,0.0
22,10817,20379,1323088,113974,2701355,2.815852812269728,0.0,0.0421914187509601,0.0154026036061093,0.0267888151448508,0.0
14,15257,13078,1323088,73706,2701355,2.8097570445178857,0.0,0.0272848255782746,0.0098844521301682,0.0174003734481063,0.0
22,915,39145,1323088,212878,2701355,2.805863869150722,0.0,0.0788041556922359,0.0295860895118087,0.0492180661804272,0.0
4,10758,13711,1323088,77067,2701355,2.804481219606237,0.0,0.0285290159938253,0.0103628783572974,0.0181661376365278,0.0
10,3573,7837,1323088,44367,2701355,2.802394452445808,0.0,0.016423979817536,0.0059232643633681,0.0105007154541678,0.0
24,11917,20845,1323088,115938,2701355,2.801465872869299,0.0,0.0429184612907226,0.0157548099597305,0.027163651330992,0.0
7,24,9380,1323088,52902,2701355,2.7975369225018003,0.0,0.0195835053149252,0.0070894755299723,0.0124940297849529,0.0
21,1939,12012,1323088,67451,2701355,2.7951234565928957,0.0,0.0249693209518926,0.009078761201069,0.0158905597508236,0.0
23,4752,9093,1323088,51185,2701355,2.790972104289697,0.0,0.0189478983695219,0.0068725587413686,0.0120753396281532,0.0
10,2187,8095,1323088,45447,2701355,2.779705466190684,0.0,0.0168237791774868,0.0061182627308236,0.0107055164466632,0.0
25,9026,8055,1323088,45094,2701355,2.771527047120271,0.0,0.0166931040163177,0.0060880304257917,0.0106050735905259,0.0
7,15071,19876,1323088,109457,2701355,2.7689283409843566,0.0,0.040519294946425,0.0150224323703336,0.0254968625760913,0.0
12,9409,18250,1323088,100590,2701355,2.765332917087699,0.0,0.0372368681643101,0.0137934891707883,0.0234433789935217,0.0
5,10679,9265,1323088,51623,2701355,2.76269362492336,0.0,0.0191100392210575,0.0070025576530056,0.0121074815680518,0.0
7,8732,11731,1323088,65144,2701355,2.76235924526456,0.0,0.0241153050968865,0.0088663792582201,0.0152489258386663,0.0
6,5354,21151,1323088,115932,2701355,2.7601379247246496,0.0,0.0429162401831673,0.0159860870932243,0.026930153089943,0.0
4,10209,12831,1323088,70939,2701355,2.753953532697348,0.0,0.0262605248106968,0.0096977676465964,0.0165627571641004,0.0
20,13779,12935,1323088,71483,2701355,2.753111129500527,0.0,0.0264619052290424,0.0097763716396792,0.0166855335893631,0.0
20,15124,10543,1323088,58414,2701355,2.7515630798903508,0.0,0.0216239627890447,0.0079684797987737,0.0136554829902709,0.0
10,2887,10006,1323088,55462,2701355,2.750772022654128,0.0,0.0205311778718457,0.0075626111037209,0.0129685667681248,0.0
8,954,20895,1323088,114189,2701355,2.75063494080862,0.0,0.0422710084383577,0.0157926003410204,0.0264784080973373,0.0
20,14358,8167,1323088,45297,2701355,2.7458005720250096,0.0,0.0167682514886047,0.006172680879881,0.0105955706087237,0.0
23,10112,12293,1323088,67732,2701355,2.7423140444172693,0.0,0.0250733428223983,0.0092911431439178,0.0157821996784805,0.0
12,14347,11746,1323088,64684,2701355,2.738841504301865,0.0,0.0239450201843149,0.0088777163726071,0.0150673038117077,0.0
7,3766,14628,1323088,80240,2701355,2.738295692325737,0.0,0.0297036117059771,0.0110559539501529,0.0186476577558242,0.0
23,3664,14301,1323088,78384,2701355,2.73486881450824,0.0,0.0290165491022098,0.0108088048565174,0.0182077442456923,0.0
22,9342,13482,1323088,73918,2701355,2.7327772247921023,0.0,0.0273633047118945,0.01018979841099,0.0171735063009045,0.0
23,10363,12278,1323088,67390,2701355,2.73147716034124,0.0,0.0249467396917472,0.0092798060295309,0.0156669336622163,0.0
12,4302,28232,1323088,151814,2701355,2.7310499983696888,0.0,0.0561992037329414,0.0213379608914902,0.0348612428414512,0.0
7,3210,9948,1323088,54738,2701355,2.730065593038275,0.0,0.0202631642268417,0.0075187742614247,0.0127443899654169,0.0
22,4242,17668,1323088,96183,2701355,2.7278770281939506,0.0,0.0356054646649551,0.0133536091325747,0.0222518555323804,0.0
21,14576,10861,1323088,59624,2701355,2.726915442919522,0.0,0.0220718861460267,0.0082088266237771,0.0138630595222496,0.0
4,213,24895,1323088,134209,2701355,2.7262030796341525,0.0,0.0496821039811502,0.0188158308442068,0.0308662731369433,0.0
22,13214,13746,1323088,74900,2701355,2.71636804531342,0.0,0.0277268259817758,0.0103893316242003,0.0173374943575754,0.0
9,6698,10101,1323088,55069,2701355,2.704994995774224,0.0,0.0203856953269747,0.0076344128281716,0.0127512824988031,0.0
24,9992,8812,1323088,48069,2701355,2.702048317732959,0.0,0.0177944031791452,0.0066601767985198,0.0111342263806254,0.0
19,5272,8615,1323088,46899,2701355,2.695779955537124,0.0,0.0173612872058652,0.0065112826962378,0.0108500045096273,0.0
9,2197,37663,1323088,197707,2701355,2.6951355265666392,0.0,0.0731880852387042,0.0284659826103781,0.0447221026283261,0.0
25,14889,17549,1323088,94388,2701355,2.693510829874964,0.0,0.0349409833213331,0.0132636680251049,0.0216773152962282,0.0
19,15519,10001,1323088,54196,2701355,2.6880496168633723,0.0,0.0200625241776812,0.007558832065592,0.0125036921120891,0.0
14,6663,10154,1323088,54985,2701355,2.686577670295598,0.0,0.0203545998212008,0.0076744706323388,0.0126801291888619,0.0
25,14289,15082,1323088,81046,2701355,2.6824391343345835,0.0,0.0300019804875701,0.0113990906122646,0.0186028898753054,0.0
20,5165,35912,1323088,188016,2701355,2.6812794505496576,0.0,0.0696006263523306,0.0271425634576082,0.0424580628947223,0.0
24,10790,8568,1323088,46340,2701355,2.677791697667624,0.0,0.0171543540186313,0.0064757597378254,0.0106785942808059,0.0
12,3122,12278,1323088,66086,2701355,2.6772974827645712,0.0,0.0244640189830659,0.0092798060295309,0.0151842129535349,0.0
25,3766,8676,1323088,46891,2701355,2.676237346086008,0.0,0.0173583257291248,0.0065573869614114,0.0108009387677133,0.0
25,16333,299494,1323088,1185168,2701355,2.6715712027710987,0.0,0.4387309331798301,0.2263598490803332,0.2123710840994968,0.0
7,5227,10005,1323088,53669,2701355,2.660309160919943,0.0,0.0198674368974088,0.0075618552960951,0.0123055816013136,0.0
8,278,19813,1323088,104346,2701355,2.642945305800648,0.0,0.0386272814939169,0.0149748164899084,0.0236524650040084,0.0
10,14911,36309,1323088,187428,2701355,2.642235268633381,0.0,0.0693829578119129,0.0274426190850495,0.0419403387268633,0.0
8,4666,21391,1323088,112045,2701355,2.633220627888128,0.0,0.0414773326719368,0.0161674809234155,0.0253098517485213,0.0
20,6081,8486,1323088,45108,2701355,2.630730598012597,0.0,0.0166982866006133,0.0064137835125101,0.0102845030881032,0.0
9,10548,13904,1323088,73278,2701355,2.6254058699606717,0.0,0.0271263865726644,0.0105087492290762,0.0166176373435882,0.0
9,2234,15824,1323088,83192,2701355,2.625015737315217,0.0,0.0307963966231761,0.0119598998706057,0.0188364967525704,0.0
23,2259,8578,1323088,45484,2701355,2.624396962615197,0.0,0.016837476007411,0.0064833178140834,0.0103541581933276,0.0
6,6482,9924,1323088,52499,2701355,2.622556747112513,0.0,0.0194343209241288,0.0075006348784056,0.0119336860457231,0.0
22,11799,23540,1323088,122346,2701355,2.6189233272415606,0.0,0.0452906041597642,0.0177917115112524,0.0274988926485118,0.0
22,10428,10578,1323088,55783,2701355,2.616262640527136,0.0,0.0206500071260534,0.0079949330656766,0.0126550740603767,0.0
7,10881,10898,1323088,57174,2701355,2.603498412887583,0.0,0.0211649338942863,0.0082367915059315,0.0129281423883548,0.0
24,7182,14333,1323088,74858,2701355,2.602451015065275,0.0,0.0277112782288888,0.0108329907005429,0.0168782875283458,0.0
25,6071,13407,1323088,70095,2701355,2.6022989955727005,0.0,0.0259480890145871,0.0101331128390553,0.0158149761755318,0.0
5,4175,11394,1323088,59443,2701355,2.590232145876416,0.0,0.0220048827347756,0.0086116720883267,0.0133932106464489,0.0
17,262,17309,1323088,89669,2701355,2.590115121576511,0.0,0.0331940822291035,0.0130822741949137,0.0201118080341898,0.0
23,10619,21198,1323088,109082,2701355,2.584352552044318,0.0,0.0403804757242198,0.0160216100516367,0.0243588656725831,0.0
10,12628,8568,1323088,44631,2701355,2.577376824068371,0.0,0.0165217085499684,0.0064757597378254,0.0100459488121429,0.0
13,16103,14616,1323088,75468,2701355,2.5728988147936684,0.0,0.0279370908303425,0.0110468842586434,0.0168902065716991,0.0
23,14735,18060,1323088,92841,2701355,2.571868276210579,0.0,0.0343683077566628,0.0136498857218869,0.0207184220347758,0.0
11,13399,12790,1323088,66122,2701355,2.570552596959567,0.0,0.0244773456283976,0.0096667795339387,0.0148105660944588,0.0
25,7509,9492,1323088,49187,2701355,2.566571645517081,0.0,0.0182082695536129,0.0071741259840615,0.0110341435695513,0.0
11,7891,9851,1323088,51005,2701355,2.5655017389223755,0.0,0.0188812651428634,0.0074454609217225,0.0114358042211409,0.0
9,13638,20080,1323088,102628,2701355,2.562645781593736,0.0,0.037991304363921,0.0151766171259961,0.0228146872379249,0.0
5,9964,15845,1323088,81170,2701355,2.555804740476542,0.0,0.0300478833770459,0.0119757718307474,0.0180721115462985,0.0
10,8535,15107,1323088,77300,2701355,2.550526067157646,0.0,0.0286152690038887,0.0114179858029095,0.0171972832009792,0.0
11,1814,13979,1323088,71577,2701355,2.5489076911156068,0.0,0.0264967025807418,0.0105654348010109,0.0159312677797309,0.0
21,1383,35341,1323088,176314,2701355,2.544310304058381,0.0,0.0652687262503447,0.0267109973032783,0.0385577289470663,0.0
9,1012,12168,1323088,62246,2701355,2.541037702529706,0.0,0.0230425101476851,0.0091966671906932,0.0138458429569918,0.0
25,5123,19275,1323088,97712,2701355,2.5385597360897827,0.0,0.0361714769069596,0.0145681919872298,0.0216032849197297,0.0
13,14713,11406,1323088,58307,2701355,2.5369437499171617,0.0,0.0215843530376422,0.0086207417798362,0.0129636112578059,0.0
25,14262,11753,1323088,60045,2701355,2.5364271324731007,0.0,0.022227733859489,0.0088830070259876,0.0133447268335013,0.0
23,12110,10670,1323088,54568,2701355,2.535868928332586,0.0,0.0202002328461087,0.0080644673672499,0.0121357654788587,0.0
23,878,10551,1323088,53958,2701355,2.535447972581954,0.0,0.0199744202446549,0.0079745262597801,0.0119998939848748,0.0
6,11224,12636,1323088,64449,2701355,2.5347377654805374,0.0,0.0238580268050663,0.0095503851595661,0.0143076416455002,0.0
9,13782,26923,1323088,135056,2701355,2.533631600745157,0.0,0.0499956503310375,0.0203486087093224,0.0296470416217151,0.0
24,12454,18439,1323088,93286,2701355,2.530776049381391,0.0,0.0345330399003463,0.0139363368120639,0.0205967030882824,0.0
25,2946,9239,1323088,47173,2701355,2.52745414220829,0.0,0.0174627177842231,0.0069829066547349,0.0104798111294881,0.0
12,4770,10142,1323088,51695,2701355,2.525699325743163,0.0,0.0191366925117209,0.0076654009408293,0.0114712915708916,0.0
8,13804,10008,1323088,50986,2701355,2.5239949884492185,0.0,0.018874231635605,0.0075641227189725,0.0113101089166325,0.0
5,3485,10587,1323088,53849,2701355,2.521549043753453,0.0,0.0199340701240673,0.0080017353343088,0.0119323347897585,0.0
7,6378,31965,1323088,158697,2701355,2.5210048228668525,0.0,0.0587471842834429,0.0241593907585889,0.0345877935248539,0.0
16,14884,11115,1323088,56473,2701355,2.520286938723288,0.0,0.0209054344949108,0.0084008017607294,0.0125046327341814,0.0
25,8841,12424,1323088,62991,2701355,2.5186842045962097,0.0,0.0233182976691327,0.0093901539428972,0.0139281437262354,0.0
4,8834,11678,1323088,59221,2701355,2.5170446343419046,0.0,0.0219227017552302,0.0088263214540529,0.0130963803011773,0.0
21,11184,20384,1323088,102337,2701355,2.516400311225868,0.0,0.0378835806474898,0.0154063826442383,0.0224771980032515,0.0
21,5722,21175,1323088,106186,2701355,2.515707596248143,0.0,0.0393084211442035,0.0160042264762434,0.0233041946679601,0.0
9,4125,16423,1323088,82713,2701355,2.5130979115890058,0.0,0.030619078203346,0.0124126286384579,0.0182064495648881,0.0
23,2377,16982,1323088,85339,2701355,2.5089773551998227,0.0,0.0315911829433747,0.0128351251012782,0.0187560578420964,0.0
22,9725,10416,1323088,52669,2701355,2.505992962620136,0.0,0.0194972523048618,0.0078724922302976,0.0116247600745642,0.0
19,15726,15720,1323088,78973,2701355,2.5045401020651616,0.0,0.02923458782722,0.0118812958775228,0.0173532919496971,0.0
10,9250,10714,1323088,54103,2701355,2.5034103186748413,0.0,0.0200280970105743,0.008097722902785,0.0119303741077893,0.0
25,514,205223,1323088,848513,2701355,2.494499611292776,0.0,0.314106439175895,0.15510910838886,0.158997330787035,0.0
22,14173,23575,1323088,116878,2701355,2.492809131153746,0.0,0.0432664348077168,0.0178181647781553,0.0254482700295615,0.0
25,8226,13627,1323088,68286,2701355,2.492078658673856,0.0,0.0252784250866694,0.0102993905167305,0.0149790345699389,0.0
25,189,38385,1323088,187026,2701355,2.489551268597597,0.0,0.0692341436057089,0.0290116757162033,0.0402224678895056,0.0
24,12947,15418,1323088,76930,2701355,2.486174944833736,0.0,0.0284783007046463,0.0116530419745323,0.016825258730114,0.0
6,658,11292,1323088,56430,2701355,2.478518252281852,0.0,0.0208895165574313,0.0085345797104954,0.0123549368469359,0.0
23,7372,13406,1323088,66676,2701355,2.4723415730692477,0.0,0.0246824278926686,0.0101323570314295,0.0145500708612391,0.0
15,15574,12331,1323088,61396,2701355,2.472104261623933,0.0,0.0227278532440201,0.0093198638336981,0.0134079894103219,0.0
10,2640,35568,1323088,172545,2701355,2.4699076613041138,0.0,0.0638735005210348,0.0268825656343342,0.0369909348867005,0.0
24,10403,18063,1323088,88976,2701355,2.460739514810986,0.0,0.0329375443064684,0.0136521531447643,0.019285391161704,0.0
22,11872,11998,1323088,59449,2701355,2.458956465322099,0.0,0.0220071038423309,0.0090681798943078,0.0129389239480231,0.0
7,11595,9837,1323088,48855,2701355,2.458887696215513,0.0,0.0180853682688872,0.0074348796149613,0.0106504886539259,0.0
9,5197,42537,1323088,203762,2701355,2.456018018155685,0.0,0.0754295529465768,0.0321497889785108,0.0432797639680659,0.0
24,8901,9832,1323088,48723,2701355,2.45337841753173,0.0,0.018036503902671,0.0074311005768323,0.0106054033258386,0.0
6,15593,11584,1323088,57288,2701355,2.453026701016367,0.0,0.0212071349378367,0.008755275537228,0.0124518594006086,0.0
7,203,10252,1323088,50643,2701355,2.446576275974253,0.0,0.0187472583203614,0.0077485397796669,0.0109987185406944,0.0
13,5190,11531,1323088,56792,2701355,2.4426061333510094,0.0,0.0210235233799334,0.0087152177330608,0.0123083056468725,0.0
11,6160,12235,1323088,60128,2701355,2.4390519403722,0.0,0.0222584591806704,0.0092473063016216,0.0130111528790487,0.0
20,916,11598,1323088,57013,2701355,2.4380249746007725,0.0,0.0211053341748863,0.0087658568439892,0.012339477330897,0.0
24,2539,15610,1323088,76374,2701355,2.436973797115609,0.0,0.0282724780711902,0.0117981570386852,0.0164743210325049,0.0
12,6948,13073,1323088,64039,2701355,2.4332312155179414,0.0,0.023706251122122,0.0098806730920392,0.0138255780300828,0.0
10,12422,11722,1323088,57393,2701355,2.4284318477974924,0.0,0.0212460043200541,0.0088595769895879,0.0123864273304662,0.0
21,1960,14156,1323088,68984,2701355,2.4231360937553537,0.0,0.0255368139322673,0.0106992127507769,0.0148376011814903,0.0
9,5099,30680,1323088,146832,2701355,2.421336671053325,0.0,0.0543549440928719,0.0231881779594403,0.0311667661334315,0.0
25,7621,20633,1323088,99756,2701355,2.420466179190138,0.0,0.0369281342141258,0.0155945787430616,0.0213335554710641,0.0
23,156,39477,1323088,187112,2701355,2.419823442516071,0.0,0.069265979480668,0.0298370176435732,0.0394289618370948,0.0
3,6567,26975,1323088,129111,2701355,2.411751155425436,0.0,0.0477949029283452,0.0203879107058638,0.0274069922224813,0.0
9,11592,12549,1323088,60960,2701355,2.4111092372784038,0.0,0.0225664527616696,0.0094846298961218,0.0130818228655478,0.0
18,13578,9753,1323088,47499,2701355,2.4101518532387325,0.0,0.0175833979613934,0.0073713917743944,0.010212006186999,0.0
7,11164,12110,1323088,58830,2701355,2.410077477710818,0.0,0.0217779595795443,0.009152830348397,0.0126251292311472,0.0
6,5814,42252,1323088,198692,2701355,2.4067127731515017,0.0,0.0735527170623631,0.0319343838051588,0.0416183332572043,0.0
14,2102,18411,1323088,88711,2701355,2.4061509347961594,0.0,0.0328394453894434,0.0139151741985415,0.0189242711909018,0.0
12,15154,13416,1323088,64951,2701355,2.404990543908476,0.0,0.0240438594705249,0.0101399151076874,0.0139039443628375,0.0
11,14721,13286,1323088,64097,2701355,2.396053362332676,0.0,0.0237277218284897,0.0100416601163339,0.0136860617121558,0.0
11,12929,10189,1323088,49152,2701355,2.387999257070798,0.0,0.0181953130928737,0.0077009238992417,0.0104943891936319,0.0
25,3990,17307,1323088,82631,2701355,2.380684429587454,0.0,0.0305887230667572,0.0130807625796621,0.0175079604870951,0.0
24,10132,15562,1323088,74428,2701355,2.380527852844049,0.0,0.0275520988540935,0.011761878272647,0.0157902205814465,0.0
21,14033,13338,1323088,63882,2701355,2.3784179621534465,0.0,0.0236481321410921,0.0100809621128753,0.0135671700282168,0.0
21,7783,13628,1323088,65169,2701355,2.375336374498634,0.0,0.0241245597117002,0.0103001463243563,0.0138244133873438,0.0
23,12507,16388,1323088,78032,2701355,2.371760910693261,0.0,0.0288862441256332,0.012386175371555,0.0165000687540782,0.0
23,5054,14827,1323088,70700,2701355,2.3713552796755457,0.0,0.0261720506930781,0.0112063596676865,0.0149656910253916,0.0
4,11322,22042,1323088,104082,2701355,2.365373254044087,0.0,0.0385295527614845,0.0166595116878091,0.0218700410736753,0.0
4,12355,13188,1323088,62680,2701355,2.3594038789659977,0.0,0.0232031702608505,0.0099675909690058,0.0132355792918447,0.0
10,8661,11383,1323088,54160,2701355,2.3576110587334567,0.0,0.0200491975323495,0.0086033582044429,0.0114458393279065,0.0
24,3316,22508,1323088,105821,2701355,2.355837354683161,0.0,0.0391733037679238,0.0170117180414303,0.0221615857264935,0.0
8,4629,17287,1323088,81626,2701355,2.353582965034004,0.0,0.0302166875512474,0.0130656464271461,0.0171510411241012,0.0
8,12426,20800,1323088,97857,2701355,2.3533057332865246,0.0,0.0362251536728789,0.0157207986165697,0.0205043550563092,0.0
10,3692,15068,1323088,71242,2701355,2.351367266984761,0.0,0.0263726907422386,0.0113885093055034,0.0149841814367351,0.0
20,10145,23100,1323088,108273,2701355,2.3498020766683925,0.0,0.0400809963888493,0.0174591561559019,0.0226218402329473,0.0
12,2602,12826,1323088,60591,2701355,2.3439343284563923,0.0,0.0224298546470197,0.0096939886084674,0.0127358660385522,0.0
25,3356,10553,1323088,49807,2701355,2.336285133558074,0.0,0.018437784000992,0.0079760378750317,0.0104617461259603,0.0
16,3976,10552,1323088,49763,2701355,2.3344054885215324,0.0,0.01842149587892,0.0079752820674059,0.010446213811514,0.0
13,11530,12905,1323088,60602,2701355,2.329877709511921,0.0,0.0224339266775377,0.0097536974109053,0.0126802292666323,0.0
25,7191,10241,1323088,48175,2701355,2.32769866981568,0.0,0.0178336427459552,0.0077402258957831,0.010093416850172,0.0
21,1480,11380,1323088,53256,2701355,2.318084333563021,0.0,0.0197145506606869,0.0086010907815655,0.0111134598791214,0.0
22,3559,20041,1323088,92989,2701355,2.317948269669384,0.0,0.0344230950763598,0.01514714062859,0.0192759544477697,0.0
23,10,11713,1323088,54745,2701355,2.315865152079182,0.0,0.0202657555189895,0.0088527747209558,0.0114129807980337,0.0
25,13777,21079,1323088,97407,2701355,2.3105844328486147,0.0,0.0360585706062328,0.0159316689441669,0.0201269016620658,0.0
7,12052,14309,1323088,66540,2701355,2.3098815158332524,0.0,0.0246320827880822,0.0108148513175238,0.0138172314705584,0.0
8,6033,12397,1323088,57675,2701355,2.3065476650702923,0.0,0.0213503963751524,0.0093697471370007,0.0119806492381517,0.0
8,11596,20013,1323088,92403,2701355,2.3060950304730548,0.0,0.0342061669051272,0.0151259780150677,0.0190801888900594,0.0
9,9442,21054,1323088,96990,2701355,2.3031001075059576,0.0,0.0359042036311406,0.015912773753522,0.0199914298776186,0.0
11,5881,10646,1323088,49518,2701355,2.302024427644782,0.0,0.0183308006537459,0.0080463279842308,0.0102844726695151,0.0
9,3884,11461,1323088,53219,2701355,2.299928103222818,0.0,0.0197008538307627,0.008662311199255,0.0110385426315076,0.0
23,2883,28396,1323088,129632,2701355,2.298250321343512,0.0,0.0479877691010622,0.0214619133421208,0.0265258557589413,0.0
7,10900,14293,1323088,65821,2701355,2.286883738600209,0.0,0.0243659200660409,0.0108027583955111,0.0135631616705298,0.0
10,839,17114,1323088,78289,2701355,2.277584669026322,0.0,0.0289813815659178,0.0129348917078833,0.0160464898580344,0.0
12,16244,10798,1323088,49692,2701355,2.2774803788368803,0.0,0.0183952127728491,0.0081612107433519,0.0102340020294972,0.0
13,10985,21229,1323088,96562,2701355,2.2733559939491723,0.0,0.0357457646255305,0.0160450400880364,0.019700724537494,0.0
10,13718,15912,1323088,72668,2701355,2.270981652708146,0.0,0.0269005739712107,0.0120264109416758,0.0148741630295349,0.0
14,971,12032,1323088,55121,2701355,2.2697198817423376,0.0,0.0204049449257872,0.0090938773535849,0.0113110675722022,0.0
19,12500,14582,1323088,66611,2701355,2.2686429707614546,0.0,0.0246583658941531,0.0110211867993663,0.0136371790947867,0.0
9,917,14394,1323088,65410,2701355,2.2561315447482446,0.0,0.024213774198504,0.0108790949657165,0.0133346792327875,0.0
3,1000,25993,1323088,116751,2701355,2.2541456560903184,0.0,0.0432194213644633,0.0196457076173315,0.0235737137471318,0.0
6,7745,15659,1323088,70799,2701355,2.247158271285048,0.0,0.0262086989677402,0.0118351916123492,0.0143735073553909,0.0
20,3167,13090,1323088,59279,2701355,2.245362932135833,0.0,0.0219441724615979,0.0098935218216777,0.0120506506399202,0.0
8,15946,22112,1323088,99296,2701355,2.245204342014648,0.0,0.0367578493015542,0.0167124182216148,0.0200454310799393,0.0
10,3359,19081,1323088,85697,2701355,2.2390482430806804,0.0,0.0317237090275065,0.0144215653078253,0.0173021437196812,0.0
24,16182,271702,1323088,989551,2701355,2.236935694947289,0.0,0.3663165337395492,0.2053544435441935,0.1609620901953556,0.0
19,12157,14260,1323088,64266,2701355,2.236760755625512,0.0,0.0237902830246302,0.0107778167438598,0.0130124662807704,0.0
25,3379,14739,1323088,66333,2701355,2.2346061090576868,0.0,0.024555454577425,0.0111398485966164,0.0134156059808086,0.0
22,460,21171,1323088,94597,2701355,2.2316114156482763,0.0,0.0350183519011755,0.0160012032457402,0.0190171486554352,0.0
22,11293,22691,1323088,101085,2701355,2.227873835441297,0.0,0.0374201095376209,0.0171500308369511,0.0202700787006698,0.0
